9561,4708000,X030252857,HQ796 .D393 2008,ALDERMAN,a community capacity-enhancement perspective / Youth-led health promotion in urban communities :,"Delgado, Melvin.",2008,4/8/08,5/27/08,1,0,0,1,2,FALSE,10270,0,0
9572,4692125,X030249965,HQ1413 .R6 A34 2008,ALDERMAN,"speeches and letters of Ernestine L. Rose, early women's rights leader / Mistress of herself :","(Ernestine Louise), Rose, Ernestine L.",2008,2/26/08,6/19/08,1,0,0,1,2,FALSE,10281,0,0
9640,4683378,X030251614,HQ800.2 .W66 2008,ALDERMAN,Women on their own : interdisciplinary perspectives on being single /,,2008,1/29/08,6/4/08,0,0,0,1,2,FALSE,10354,0,0
9774,4671532,X030255580,HQ728 .I563 2008,ALDERMAN,ideational perspectives / International family change :,,2008,12/4/07,5/14/08,0,0,0,1,2,FALSE,10491,0,0
9785,4667233,X030263119,HQ759.913 .P36 2008,ALDERMAN,"Disability, mothers, and organization : accidental activists /","Panitch, Melanie.",2008,11/27/07,5/13/08,0,0,0,1,2,FALSE,10503,0,0
9887,4633211,X030254604,HQ734 .F2417 2008,ALDERMAN,Family relationships : an evolutionary perspective /,,2008,9/25/07,5/9/08,0,0,0,1,2,FALSE,10618,0,0
11762,6622781,X031798123,HQ1692.5 .J636 B65 2008,ALDERMAN,Inés Joyes : apología de las mujeres / La vida y la escritura en el siglo XVIII :,"Bolufer Peruga, Mónica.",2008,9/17/15,1/1/00,0,0,0,1,2,FALSE,12615,0,0
13788,5549341,X031201567,HQ766.5 .T55 S59 2008,ALDERMAN,Skyo gdu? gi mig chu : [Rgya-nag gi Bod na? skye sgo ?gog thabs kyi srid byus skor gyi sñan tho].,,2008,2/7/12,1/1/00,0,0,0,1,2,FALSE,14810,0,0
13893,5513442,X030285872,HQ1793.5 .M356 2008,ALDERMAN,al-Mar?ah al-S?d?n?yah : ???iruh? wa-mustaqbaluh? /,,2008,12/12/11,1/1/00,1,0,0,1,2,FALSE,14926,0,0
13903,5508546,X030306772,HQ1729 .N3 2008,ALDERMAN,Ban?t ?amm?n ay?m zam?n /,"Najj?r, ??yidah.",2008,12/5/11,1/1/00,0,0,0,1,2,FALSE,14937,0,0
14129,4893842,X004087234,HQ18 .I4 S45 2008,ALDERMAN,Yindu wen hua zhong de yan yu zhu yi = Sammadiffhi of eros / Ai yu zheng jian :,"Shi, Haijun.",2008,7/14/11,1/1/00,0,0,0,1,2,FALSE,15178,0,0
14230,5342233,X030798507,HQ1170 .S4335 2008,ALDERMAN,al-Mar?ah f? al-siy?sah wa-al-mujtama? /,"Shaaban, Bouthaina.",2008,4/29/11,1/1/00,0,0,0,1,2,FALSE,15287,0,0
14263,5319176,X030934335,HQ1766 .Z464 2008 v.1 pt.1,ALDERMAN,Zhongguo jin xian dai nü xing qi kan hui bian.,,2008,4/8/11,1/1/00,0,0,0,5,2,TRUE,15322,0,0
14425,5266234,X030811621,HQ60.7 .I4 C43 2008,ALDERMAN,"Good times for everyone : sexuality questions, feminist answers /","Chandiramani, Radhika,",2008,12/22/10,1/1/00,0,0,0,1,2,TRUE,15497,0,0
14519,5242386,X030798925,HQ1784 .H86 2008,ALDERMAN,kha?aw?t na?wa ta?q?q al-i?l?? / ?uq?q al-mar?ah :,,2008,11/10/10,1/1/00,0,0,0,1,2,FALSE,15584,0,0
14584,5225774,X030754279,HQ1236.5 .A65 H36 2008,ALDERMAN,bayna al-i?tir?f al-dawl? wa-ta?affu??t al-duwal al-?Arab?yah / ?uq?q al-ins?n lil-nis?? :,"?amd?n?, al-?ab?b.",2008,10/5/10,1/1/00,0,0,0,1,2,FALSE,15650,0,0
14797,5161986,X030769863,HQ1735.9 .Z75 A3 2008,ALDERMAN,Who is who of Nepali women.,,2008,6/9/10,1/1/00,0,0,0,1,2,FALSE,15871,0,0
14798,5161982,X030769862,HQ789 .V37 2008,ALDERMAN,Handbook on children's right to adequate housing /,"Vartak, Malavika.",2008,6/9/10,1/1/00,0,0,0,1,2,FALSE,15871,0,0
14853,5147809,X030769550,HQ1090 .K83 2008,ALDERMAN,Das unmoralische Geschlecht : zur Geburt der negativen Andrologie /,"Kucklick, Christoph,",2008,5/3/10,1/1/00,1,0,0,1,2,FALSE,15928,0,0
14952,5095045,X030612727,HQ1729.5 .M37 2008,ALDERMAN,al-Mar?ah wa-al-wa??fah al-??mmah f? al-Khal?j al-?Arab? : bu??th wa-awr?q ?amal multaqá Dawr al-Mar?ah al-?Arab?yah f? al-Tanmiyah al-Mustad?mah wa-Mu?assas?t al-Mujtama? al-Madan? al-mun?aqid f? al-Daw?ah-Qa?ar f? M?ris 2008.,,2008,2/22/10,1/1/00,0,0,0,1,2,FALSE,16035,0,0
15014,5082462,X004087935,HQ510 .R46 2008,ALDERMAN,Les relations familiales dans l'épopée grecque archaïque /,"Renaud, Jean-Michel.",2008,1/21/10,1/1/00,2,0,0,1,2,FALSE,16103,0,0
15031,5078970,X030778282,HQ684 .W335 2008,ALDERMAN,Zhongguo hun yin lun li shan bian yan jiu /,"Wang, Geya.",2008,1/11/10,1/1/00,0,0,0,1,2,FALSE,16121,0,0
15040,5077353,X031608888,HQ1075.5 .C6 J53 2008,ALDERMAN,Qin Han liang xing guan xi shi = Sheinian xifeng duziliang / Shui nian xi feng du zi liang :,"Jia, Liying,",2008,1/7/10,1/1/00,0,0,0,1,2,FALSE,16130,0,0
15041,5077396,X030690803,HQ1075.5 .C6 W36 2008,ALDERMAN,Zhongguo gu dai xing bie jie gou de wen hua xue fen xi = Cultural analysis of gender structure in ancient Chinese society /,"Wang, Xiaojian,",2008,1/7/10,1/1/00,0,0,0,1,2,FALSE,16130,0,0
15042,5077096,X031229531,HQ799 .C55 H85 2008,ALDERMAN,Mo Qi zhi qing cha dui 40 zhou nian ji nian wen ji / 1968-2008 hui wang qing chun :,,2008,1/6/10,1/1/00,0,0,0,1,2,FALSE,16131,0,0
15199,5010344,X030324821,HQ1154 .B37 2008,ALDERMAN,qahram?n?n-i zan dar d?st?n?h?-yi zan?n-i d?st?n?niv?s-i ?r?n / Zan?n dar d?st?n :,"B?qir?, Nargis,",2008,9/30/09,1/1/00,0,0,0,1,2,FALSE,16300,0,0
15296,4896429,X030324772,HQ1236.5 .I4 S55 2008,ALDERMAN,Empowerment of women through Panchayati raj institutions : a study /,"Singh, Geeta,",2008,7/28/09,1/1/00,0,0,0,1,2,FALSE,16401,0,0
15353,4886224,X030264900,HQ13 .D67 2008,ALDERMAN,Eros : l'amore in Roma antica /,"Dosi, Antonietta.",2008,6/29/09,1/1/00,0,0,0,1,2,FALSE,16458,0,0
15401,4879570,X030564515,HQ663.9 .M35 2008,ALDERMAN,"Mariages et identité nationale au Liban : les relations libano-palestiniennes dans le Liban de Taëf, 1989-2005 /","Meier, Daniel,",2008,5/28/09,1/1/00,0,0,0,1,2,FALSE,16511,0,0
15443,4874481,X030574388,HQ1462 .H465 2009,ALDERMAN,La heroína mexicana /,,2008,5/4/09,1/1/00,0,0,0,1,2,FALSE,16556,0,0
15469,4865844,X030571404,HQ1762.5 .A3 M67 2008,ALDERMAN,42-nin no Taish? kaijoden / Danpatsu no modan g?ru :,"Mori, Mayumi,",2008,4/21/09,1/1/00,0,0,0,1,2,FALSE,16583,0,0
15534,4851501,X030468925,HQ1061 .A45 2008,ALDERMAN,Ageing and development /,"Vos, Rob,",2008,3/17/09,1/1/00,0,0,0,1,2,FALSE,16652,0,0
15572,4822888,X030518018,HQ1147 .I75 N35 2008,ALDERMAN,Dawr al-mar?ah f? ta?w?r al-?ay?h al-fikr?yah f? Baghd?d khil?la al-qarnayn al-kh?mis wa-al-s?dis al-Hijr?yayn /,"Najj?r, Isr?? Mu??afá ?Abd al-Q?dir.",2008,2/23/09,1/1/00,0,0,0,1,2,FALSE,16694,0,0
15574,4773120,X030517906,HQ1061 .D559 2008,ALDERMAN,Discourses on aging and dying /,,2008,2/19/09,1/1/00,0,0,0,1,2 14,FALSE,16698,0,0
15579,4821611,X030471486,HQ799 .I63 O36 2008,ALDERMAN,the National Write Now project / Irish children and teenagers in a changing world :,"O'Connor, Pat,",2008,2/17/09,1/1/00,0,0,0,1,2,FALSE,16703,0,0
15590,4820515,X030522278,HQ1185 .V69 2008,ALDERMAN,"Le voyage au féminin : perspectives historiques et littéraires, XVIIIe-XXe siècles /",,2008,2/12/09,1/1/00,0,0,0,1,2,FALSE,16714,0,0
15591,4820584,X030570736,HQ1762 .I92 2008,ALDERMAN,"Hiroin-tachi no hyakunen : bungaku, media, shakai ni okeru joseiz? no hen'y? /","Iwami, Teruyo,",2008,2/12/09,1/1/00,0,0,0,1,2,FALSE,16714,0,0
15595,4819807,X030469158,HQ759.9 .P37 2008,ALDERMAN,Parenting the custodial grandchild : implications for clinical practice /,,2008,2/10/09,1/1/00,0,0,0,1,2,FALSE,16719,0,0
15705,4803882,X030277910,HQ1665.15 .Z8 F378 2008,ALDERMAN,Stalinism on the frontier of empire : women and state formation in the Soviet Far East /,"Shulman, Elena,",2008,12/17/08,1/1/00,0,0,0,1,2,TRUE,16831,0,0
15713,4802556,X030501395,HQ1090.7 .I4 K473 2008,ALDERMAN,The ugliness of the Indian male and other propositions /,"Kesavan, Mukul.",2008,12/12/08,1/1/00,0,0,0,1,2,FALSE,16838,0,0
15714,4802471,X030407052,HQ759.96 .H37 2008,ALDERMAN,Untersuchungen zu den Bruder-Schwester-Beziehungen in der römischen Republik / Suavissima soror :,"Harders, Ann-Cathrin.",2008,12/12/08,1/1/00,0,0,0,1,2,FALSE,16838,0,0
15791,4790426,X030505035,HQ18 .J3 S428 2008,ALDERMAN,Sei f?zokushi nenpy?.,,2008,11/5/08,1/1/00,0,0,0,1,2,FALSE,16912,0,0
15811,4785449,X030504911,HQ247 .T6 S54 2008,ALDERMAN,Yoshiwara to iu ikai /,"Shiomi, Sen'ichir?,",2008,10/21/08,1/1/00,0,0,0,1,2,FALSE,16935,0,0
15812,4785414,X030504975,HQ681 .M44 2008,ALDERMAN,Kinsei no kazoku to josei : zenji h?sh? no kenky? /,"Mega, Atsuko,",2008,10/21/08,1/1/00,0,0,0,1,2,FALSE,16935,0,0
15827,4783511,X030277686,HQ663 .Q53 2008,ALDERMAN,home and kin / Families in Asia :,"Quah, Stella R.",2008,10/16/08,1/1/00,1,0,0,1,2,FALSE,16950,0,0
15851,4780730,X030499547,HQ623 .F36 2008,ALDERMAN,"Famille et parenté dans la vie religieuse du midi, XIIe-XVe siècle /",,2008,10/8/08,1/1/00,0,0,0,1,2,FALSE,16974,0,0
15898,4773905,X030505226,HQ472 .C6 W46 2008,ALDERMAN,Jin guo 1993 : wo he wo de xing shang dian : Zhongguo di yi jia xing shang dian chuang ban zhe de chuan qi gu shi = Sex-shop /,"Wen, Jingfeng.",2008,9/18/08,1/1/00,0,0,0,1,2,FALSE,17022,0,0
15952,4754067,X030458452,HQ1400 .O54 2008,ALDERMAN,One step over the line : toward a history of women in the North American Wests /,,2008,8/20/08,1/1/00,1,0,0,1,2,FALSE,17077,0,0
15959,4753386,X030465089,HQ1615 .A3 L53 2008,ALDERMAN,"en France, de 1945 à nos jours / Les femmes politiques :","Liatard, Séverine.",2008,8/15/08,1/1/00,0,0,0,1,2,TRUE,17085,0,0
15964,4752874,X030279424,HQ77.95 .G7 B43 2008,ALDERMAN,"one life, two friends, three genders / Becoming Drusilla :","Beard, Richard,",2008,8/13/08,1/1/00,0,0,0,1,2,FALSE,17090,0,0
16082,4730715,X030368279,HQ18 .F8 I22 2008,ALDERMAN,"une histoire de la pudeur publique, XIXe-XXIe siècle / Par le trou de la serrure :","Iacub, Marcela.",2008,6/12/08,1/1/00,0,0,0,1,2,FALSE,17211,0,0
16137,4718308,X030374809,HQ767.87 .K56 2008,ALDERMAN,Das Kind in der Renaissance /,,2008,5/13/08,1/1/00,0,0,0,1,2,FALSE,17268,0,0
16182,4712472,X030277534,HQ792 .E85 E48 2008,ALDERMAN,"European childhoods : cultures, politics and childhoods in Europe /",,2008,4/22/08,1/1/00,1,0,0,1,2,FALSE,17308,0,0
16498,4672714,X030255758,HQ778.5 .G66 2008,ALDERMAN,a collaborative approach to planning and practice in early childhood services / Making links :,"Gonzalez-Mena, Janet.",2008,12/11/07,1/1/00,0,0,0,1,2,FALSE,17613,0,0
47,4881291,X030566852,HQ535 .C416 2009,ALDERMAN,The marriage-go-round : the state of marriage and the family in America today /,"Cherlin, Andrew J.,",2009,6/2/09,10/12/18,3,69,9,1,2 17,FALSE,56,1,0
131,5009133,X030816398,HQ1236.5 .D44 K75 2009,ALDERMAN,Half the sky : turning oppression into opportunity for women worldwide /,"Kristof, Nicholas D.,",2009,4/25/11,10/22/18,6,39,31,1,2,FALSE,157,1,0
162,5124447,X030609947,HQ756 .P65 2009,ALDERMAN,"fathers, marriage and children in American society / Families without fathers :","Popenoe, David,",2009,4/3/10,12/6/17,0,41,12,1,2,FALSE,191,1,0
214,4803493,X030473423,HQ281 .K37 2009,ALDERMAN,Sex trafficking : inside the business of modern slavery /,"Kara, Siddharth.",2009,12/16/08,4/26/18,7,37,6,1,2 17,FALSE,251,1,0
253,5079100,X030240667,HQ1426 .C633 2009,CLEMONS,"Black feminist thought : knowledge, consciousness, and the politics of empowerment /","Hill Collins, Patricia.",2009,1/11/10,4/30/18,1,31,16,1,3,FALSE,295,1,0
312,4896274,X030517136,HQ29 .V338 2009,CLEMONS,how America's obsession with virginity is hurting young women / The purity myth :,"Valenti, Jessica.",2009,7/27/09,9/2/16,1,35,29,1,3,FALSE,361,1,0
492,7740203,X031822336,HQ1236.5 .S6 W654 2009,ALDERMAN,working across divides / Women's activism in South Africa :,,2009,9/27/18,10/10/18,0,1,0,1,2,FALSE,528,1,0
665,7564595,X032114736,HQ1236 .P627 2009,ALDERMAN,"Politics, gender and conceptual metaphors /",,2009,6/6/18,6/20/18,0,1,0,1,2,FALSE,696,1,0
672,5050263,X030595834,HQ1421 .C64 2009,CLEMONS,"When everything changed : the amazing journey of American women, from 1960 to the present /","Collins, Gail.",2009,10/16/09,5/21/18,0,24,4,1,3,FALSE,703,1,0
788,5010077,X030565370,HQ772 .B8455 2009,CLEMONS,new thinking about children / NurtureShock :,"Bronson, Po,",2009,9/29/09,5/11/18,0,23,12,1,3,FALSE,823,1,0
825,7306483,X031830088,HQ767.87 .B43 2009,ALDERMAN,Becoming Byzantine : children and childhood in Byzantium /,,2009,11/28/17,2/7/18,0,2,0,1,2,FALSE,859,1,0
1096,4803874,X030277912,HQ1155 .M37 2009,ALDERMAN,"The aftermath of feminism : gender, culture and social change /","McRobbie, Angela.",2009,12/17/08,5/13/18,3,22,16,1,2,FALSE,1138,1,0
1236,4801887,X030473191,HQ503 .H76 2009,ALDERMAN,Belonging : a culture of place /,"Hooks, Bell,",2009,12/9/08,10/19/18,4,19,25,1,2,FALSE,1279,1,0
1363,5052684,X030524990,HQ799 .A353 N78 2009,CLEMONS,East African hip hop : youth culture and globalization /,"Ntarangwi, Mwenda.",2009,10/23/09,1/30/18,2,18,2,1,3,FALSE,1411,1,0
1393,4821424,X030471454,HQ13 .O76 2009,ALDERMAN,sexuality in ancient Greece and Rome / Controlling desires :,"Ormand, Kirk,",2009,2/17/09,10/18/18,3,17,3,1,2,FALSE,1443,1,0
1435,5055833,X030617549,HQ76.25 .M86 2009,ALDERMAN,Cruising utopia : the then and there of queer futurity /,"Muñoz, José Esteban.",2009,11/11/09,9/4/18,2,15,11,1,2,FALSE,1488,1,0
1474,4870096,X030561822,HQ792 .U5 G37 2009,ALDERMAN,Immigrant stories : ethnicity and academics in middle childhood /,"García Coll, Cynthia T.",2009,4/28/09,9/13/18,3,16,4,1,2,TRUE,1530,1,0
1489,4885696,X030565632,HQ161 .A5 C33 2009,ALDERMAN,Economies of desire : sex and tourism in Cuba and the Dominican Republic /,"Cabezas, Amalia L.",2009,6/25/09,4/6/18,2,17,4,1,2,TRUE,1542,1,0
1529,6616846,X031738744,HQ766.5 .U5 K54 2009,ALDERMAN,"women, fertility, and family limitation in America, 1760-1820 / Revolutionary conceptions :","Klepp, Susan E.",2009,8/24/15,11/29/16,0,5,1,1,2,FALSE,1585,1,0
1569,4870288,X030467473,HQ1785 .B35 2009,ALDERMAN,secular and religious convergences / Feminism in Islam :,"Badran, Margot.",2009,4/29/09,9/23/18,1,15,17,1,2,FALSE,1628,1,0
1646,5009815,X030804871,HQ75.16 .U6 C36 2009,CLEMONS,The straight state : sexuality and citizenship in twentieth-century America /,"Canaday, Margot.",2009,2/7/11,1/10/18,0,12,7,1,2 3,TRUE,1710,1,0
1670,6617163,X031730423,HQ796 .R487 2009,CLEMONS,Researching young people's lives /,,2009,8/27/15,12/13/15,0,7,0,1,3,FALSE,1735,1,0
1678,5049155,X030562916,HQ1641 .R68 2009,ALDERMAN,The birth of feminism : woman as intellect in Renaissance Italy and England /,"Ross, Sarah Gwyneth,",2009,10/14/09,5/12/18,0,14,6,1,2,FALSE,1744,1,0
1706,5065498,X030563172,HQ613 .P65 2009,ALDERMAN,The politics of domestic authority in Britain since 1800 /,,2009,11/19/09,11/27/17,0,15,5,1,2,FALSE,1772,1,0
1751,5281051,X030793238,HQ1812 .Z9 D663 2009,CLEMONS,Women and Islamic revival in a West African town /,"Masquelier, Adeline Marie,",2009,2/4/11,4/25/18,0,10,6,1,3,TRUE,1816,1,0
1766,5232042,X030721250,HQ784 .S45 S76 2009,ALDERMAN,"The queer child, or growing sideways in the twentieth century /","Stockton, Kathryn Bond,",2009,10/18/10,10/15/18,2,9,22,1,2,FALSE,1831,1,0
1774,4884876,X030565578,HQ76 .D42 2009,ALDERMAN,Unlimited intimacy : reflections on the subculture of barebacking /,"Dean, Tim,",2009,6/25/09,5/1/18,4,21,4,2,2 3,FALSE,1840,1,0
1835,4826441,X030470395,HQ792 .G7 F76 2009,ALDERMAN,Victorian childhoods /,"Frost, Ginger Suzanne,",2009,3/3/09,5/12/18,1,14,23,1,2,TRUE,1900,1,0
1912,6731726,X031783201,HQ784 .Q4 P35 2009,ALDERMAN,"Maju iyagi, ai n?n t?r? chun?n mank'?m charanda /","Pak, Mun-h?i,",2009,5/23/16,6/14/16,0,1,0,1,2,FALSE,1976,1,0
1986,4801867,X030473153,HQ1236.5 .U6 F532 2009,ALDERMAN,"the policing of women's reproduction in America / Our bodies, our crimes :","Flavin, Jeanne,",2009,12/9/08,11/27/17,1,15,5,1,2,TRUE,2047,1,0
1998,4813853,X030473944,HQ76.2 .U5 S87 2009,ALDERMAN,"From ""perverts"" to ""fab five"" : the media's changing depiction of gay men and lesbians /","Streitmatter, Rodger.",2009,1/20/09,5/13/18,1,13,4,1,2,FALSE,2059,1,0
2029,5088637,X004087594,HQ1236.5 .U6 K67 2009,CLEMONS,"Notes from the cracked ceiling : Hillary Clinton, Sarah Palin, and what it will take for a woman to win /","Kornblut, Anne E.",2009,2/4/10,8/10/16,2,16,12,1,3,FALSE,2091,1,0
2053,5257748,X030721376,HQ74 .G48 2009,ALDERMAN,voices of bisexuals around the world / Getting bi :,,2009,12/13/10,6/28/18,2,7,0,1,2,FALSE,2115,1,0
2079,4821405,X030471411,HQ792 .U5 C424 2009,ALDERMAN,Children and youth in a new nation /,,2009,2/17/09,8/27/18,2,11,6,1,2,TRUE,2144,1,0
2107,4977452,X030558726,HQ76.27 .Y68 G73 2009,ALDERMAN,"Out in the country : youth, media, and queer visibility in rural America /","Gray, Mary L.",2009,8/26/09,10/12/18,2,9,25,1,2,TRUE,2173,1,0
2121,5065499,X030596090,HQ615 .V53 2009,CLEMONS,at home in Georgian England / Behind closed doors :,"Vickery, Amanda.",2009,12/17/09,1/31/17,1,17,134,2,2 3,FALSE,2187,1,0
2196,5091470,X030596282,HQ784 .S56 P65 2009,ALDERMAN,Third culture kids : growing up among worlds /,"Pollock, David C.",2009,2/10/10,8/9/17,1,11,1,1,2,FALSE,2266,1,0
2198,4885359,X030276958,HQ1101 .D65 2009,ALDERMAN,"Doing gender in media, art and culture /",,2009,6/24/09,5/14/18,2,10,13,1,2,FALSE,2269,1,0
2255,4865517,X030467160,HQ1438 .S63 T87 2009,ALDERMAN,1865-1945 / Women and gender in the new South :,"Turner, Elizabeth Hayes.",2009,4/17/09,5/13/18,1,10,14,1,2,TRUE,2326,1,0
2318,4821363,X030471386,HQ767.15 .A277 2009,ALDERMAN,Abortion : three perspectives /,,2009,2/17/09,1/7/18,0,11,1,1,2,FALSE,2394,1,0
2332,5010208,X030562571,HQ1161 .B43 2009,ALDERMAN,voice and the embodiment of a costly performance / Behind the mask of the strong black woman :,"Beauboeuf-Lafontant, Tamara.",2009,9/30/09,5/21/18,0,8,7,1,2,FALSE,2408,1,0
2348,5126914,X030695097,HQ1726.5 .L53 2009,ALDERMAN,inspiring voices against oppression / Muslim women reformers :,"Lichter, Ida,",2009,4/14/10,6/28/16,2,13,0,1,2,FALSE,2424,1,0
2363,4857028,X030278207,HQ769 .H63 2009,ALDERMAN,[why less means more when raising kids] / The idle parent :,"Hodgkinson, Tom.",2009,4/1/09,9/6/18,1,8,4,1,2,FALSE,2440,1,0
2411,4878806,X030566683,HQ1236 .M66 2009,ALDERMAN,reconfiguring gender and diversity in political philosophy / Women's rights as multicultural claims :,"Mookherjee, Monica.",2009,5/26/09,9/23/18,1,7,15,1,2,FALSE,2490,1,0
2421,4893952,X030277072,HQ784 .I58 L58 2009,ALDERMAN,"great expectations, challenging realities / Children and the Internet :","Livingstone, Sonia M.",2009,7/20/09,8/1/18,0,7,2,1,2,TRUE,2500,1,0
2428,4815295,X030474180,HQ1788 .A5765 2009,ALDERMAN,transforming political landscapes / African women's movements :,,2009,1/27/09,6/21/13,1,26,1,1,2,FALSE,2507,1,0
2436,5074289,X030563434,HQ1147 .E85 G37 2009,ALDERMAN,Women and aristocratic culture in the Carolingian world /,"Garver, Valerie L. (Valerie Louise),",2009,12/12/09,10/30/18,2,5,0,1,2,TRUE,2516,1,0
2452,5015877,X030562709,HQ799.2 .M352 U6 2009,ALDERMAN,"what the migration to social-network sites, games, and anytime, anywhere media means for our future / The young and the digital :","(Samuel Craig) Watkins, S. Craig",2009,10/7/09,5/13/18,1,15,5,2,2 3,FALSE,2532,1,0
2470,4881327,X030566849,HQ1075 .C658 2009,ALDERMAN,Gender : in world perspective /,"Connell, Raewyn,",2009,6/2/09,4/14/16,5,15,8,1,2,FALSE,2552,1,0
2489,5170622,X030610240,HQ781.5 .K47 2009,CLEMONS,"One world, one day /","Kerley, Barbara.",2009,6/30/10,4/15/18,0,5,3,1,3,FALSE,2573,1,0
2516,4818147,X030278087,HQ471 .L24 2009,ALDERMAN,philosophical essays on pornography and objectification / Sexual solipsism :,"Langton, Rae,",2009,2/4/09,6/6/18,0,8,6,1,2,FALSE,2602,1,0
2522,4858887,X030467751,HQ1090.5 .S68 M395 2009,ALDERMAN,Counterfeit gentlemen : manhood and humor in the old South /,"Mayfield, John,",2009,4/7/09,4/17/18,0,8,9,1,2,FALSE,2608,1,0
2529,4886478,X030565819,HQ76.8 .U6 M67 2009,ALDERMAN,"Moral panics, sex panics : fear and the fight over sexual rights /",,2009,7/1/09,3/27/17,1,11,0,1,2,FALSE,2616,1,0
2546,4886023,X030277063,HQ1073.5 .R66 H68 2009,ALDERMAN,Roman death : dying and the dead in ancient Rome /,"Hope, Valerie M.,",2009,6/26/09,5/11/18,1,7,5,1,2,FALSE,2633,1,0
2572,5085635,X030609639,HQ1593 .G57 2009,ALDERMAN,"Borderline citizens : women, gender and political culture in Britain, 1815-1867 /","Gleadle, Kathryn.",2009,1/29/10,9/20/18,0,4,9,1,2,FALSE,2661,1,0
2599,4869877,X030466561,HQ76.25 .K35 2009,ALDERMAN,the state of sexual bigotry today / Homophobia :,"Kantor, Martin.",2009,4/28/09,3/18/15,2,18,1,1,2,FALSE,2692,1,0
2602,5010239,X030562592,HQ1090.3 .S76 2009,ALDERMAN,male milieus in nineteenth-century America / Jolly fellows :,"Stott, Richard Briggs.",2009,9/30/09,5/2/18,0,6,82,1,2,FALSE,2696,1,0
2635,5073889,X030563317,HQ1438 .S63 V37 2009,ALDERMAN,portraits of Southern women in the post-Civil War century / The Varieties of women's experiences :,,2009,12/10/09,10/26/17,0,7,1,2,2 3,TRUE,2731,1,0
2647,4808280,X030474245,HQ792 .U56 J37 2009,ALDERMAN,The Japanification of children's popular culture : from godzilla to miyazaki /,,2009,12/31/08,10/18/18,0,6,1,1,2,FALSE,2743,1,0
2656,5580033,X030924024,HQ449 .D43 2009,ALDERMAN,Third sex : the society hesitates : a sociological report /,"Barma?a, Rañjita Deba,",2009,3/19/12,10/12/17,0,1,0,1,2,FALSE,2752,1,0
2665,4821462,X031649692,HQ117 .J45 2009,ALDERMAN,The industrial vagina : the political economy of the global sex trade /,"Jeffreys, Sheila.",2009,8/18/14,12/3/15,3,9,0,2,2,FALSE,2761,1,0
2710,4885668,X030565608,HQ766.5 .U5 K55 2009,ALDERMAN,"Fit to be tied : sterilization and reproductive rights in America, 1950-1980 /","(Rebecca Marie) Kluchin, Rebecca M.",2009,6/25/09,4/23/18,0,6,3,1,2,FALSE,2807,1,0
2712,4815503,X030470765,HQ1600.3 .G458 2009,ALDERMAN,Gender and power in Irish history /,,2009,2/5/09,4/23/18,1,7,0,1,2,FALSE,2809,1,0
2721,5081762,X030607980,HQ1547 .M67 2009,ALDERMAN,maternity and women's rights in twentieth-century Chile / The politics of motherhood :,"Mooney, Jadwiga E. Pieper.",2009,1/15/10,1/1/17,2,9,20,1,2,FALSE,2819,1,0
2749,4884286,X030567225,HQ18 .A35 L68 2009,ALDERMAN,Love in Africa /,,2009,6/16/09,5/18/17,1,9,11,1,2,TRUE,2849,1,0
2752,5082322,X030607766,HQ71 .R6813 2009,ALDERMAN,a history of perversion / Our dark side :,"Roudinesco, Elisabeth,",2009,2/1/10,5/1/18,1,4,2,1,2,FALSE,2852,1,0
2755,4977422,X030558698,HQ77.9 .Y68 2009,ALDERMAN,You've changed : sex reassignment and personal identity /,,2009,8/26/09,12/6/16,1,10,0,1,2,FALSE,2855,1,0
2760,4884253,X030567220,HQ73.3 .N62 K364 2009,ALDERMAN,sexual outlaws in an Islamic African city / Allah made us :,"Gaudio, Rudolf Pell.",2009,6/16/09,5/11/17,2,9,10,1,2,FALSE,2860,1,0
2774,4878548,X030523369,HQ1421 .Y588 2009,CLEMONS,"women, politics, and popular culture / You've come a long way, baby :",,2009,5/26/09,3/30/18,0,14,21,2,2 3,FALSE,2874,1,0
2796,4818145,X030278089,HQ76.2 .S6 T83 2009,ALDERMAN,"space, identity and interaction in Cape Town / Queer visibilities :","Tucker, Andrew,",2009,2/4/09,9/25/18,1,5,2,1,2,TRUE,2895,1,0
2807,4886691,X030517108,HQ75.8 .R677 A3 2009,ALDERMAN,(misadventures in search of the simple life) / At least in the city someone would hear me scream :,"Rouse, Wade.",2009,7/2/09,2/12/18,0,6,0,1,2,FALSE,2907,1,0
2823,4884993,X030561866,HQ1815.5 .M35 2009,ALDERMAN,the case of northern Nigeria / Muslim and Christian women in dialogue :,"McGarvey, Kathleen,",2009,6/19/09,2/13/18,0,6,1,1,2,FALSE,2923,1,0
2824,5008011,X030559249,HQ515 .P37 2009,ALDERMAN,managing relationships outside of home / Parents and children communicating with society :,,2009,9/16/09,5/11/17,0,8,12,1,2,FALSE,2924,1,0
2836,4884820,X030570920,HQ76.3 .G8 D38 2009,CLEMONS,a bold new exploration of the ancient world / The Greeks and Greek love :,"Davidson, James N.",2009,6/19/09,5/14/18,0,5,0,1,3,TRUE,2937,1,0
2852,4855782,X030469273,HQ1090.3 .G63 2009,ALDERMAN,The overflowing of friendship : love between men and the creation of the American republic /,"Godbeer, Richard.",2009,3/24/09,12/8/17,1,7,0,1,2,FALSE,2953,1,0
