"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","MODEL","LiaisonRecommendation"
"1559",3485158,"X004324527","HM263 .J69 1999","ALDERMAN","Propaganda and persuasion /","Jowett, Garth.",1999,"1/7/00","3/11/18",2,3,3,1,"2",FALSE,"1",0
"1560",4366938,"X004972295","HM706 .R58 2004","ALDERMAN","The McDonaldization of society /","Ritzer, George.",2004,"5/11/06","5/2/14",2,2,0,1,"2",FALSE,"1",0
"1561",2938800,"X004255090","HM22 .G3 H43 1999","ALDERMAN","Reason and revolution : Hegel and the rise of social theory /","Marcuse, Herbert,",1999,"10/4/99","6/12/18",2,3,52,1,"2",FALSE,"1",0
"1562",4330497,"X004909466","HM554 .S64 2005","ALDERMAN","Why war? : the cultural logic of Iraq, the Gulf War, and Suez /","Smith, Philip (Philip Daniel),",2005,"11/28/05","5/2/18",0,1,1,1,"2",FALSE,"1",0
"1563",4874677,"X030466800","HM1121 .A53 2009","ALDERMAN","Principles of conflict economics : a primer for social scientists /","Anderton, Charles H.",2009,"5/5/09","12/4/13",1,1,2,1,"2",FALSE,"1",0
"1564",5066230,"X030623624","HM1271 .M33 2009","ALDERMAN","Multiculturalism, religion and women : doing harm by doing good? /","Macey, Marie.",2009,"11/23/09","5/1/13",1,1,0,1,"2",FALSE,"1",0
"1565",3831777,"X004591422","HM881 .R47 2002","ALDERMAN","Restructuring world politics : transnational social movements, networks, and norms /","",2002,"4/23/02","2/18/15",8,3,4,1,"2",FALSE,"1",0
"1566",5238624,"X030745898","HM821 .D57 2010","ALDERMAN","Discrimination in an unequal world /","",2010,"10/27/10","2/26/12",0,1,0,1,"2",FALSE,"1",0
"1567",4429129,"X030108227","HM1206 .B47 2007","ALDERMAN","Media and society : a critical perspective /","Berger, Arthur Asa,",2007,"10/31/06","11/27/16",0,1,5,1,"2",FALSE,"1",0
"1568",4685095,"X030356088","HM621 .R5338 2007","ALDERMAN","The crisis of the officer class : the decline of the tragic sensibility /","Rieff, Philip,",2007,"2/4/08","8/3/15",0,1,2,1,"2 10",FALSE,"1",0
"1569",2223588,"X004265481","HM291 .P495 1993","ALDERMAN","Place and the politics of identity /","",1993,"12/2/98","9/11/16",5,7,4,2,"2",FALSE,"1",0
"1570",4355066,"X004910928","HM851 .G65 2006","CLEMONS","Who controls the Internet? : illusions of a borderless world /","Goldsmith, Jack L.",2006,"5/2/06","11/11/13",1,2,0,1,"2 3 17",FALSE,"1",0
"1571",5007984,"X030559228","HM571 .P47 2010","ALDERMAN","Perspectives in social research methods and analysis : a reader for sociology /","",2010,"9/16/09","4/17/13",2,1,5,1,"2",FALSE,"1",0
"1572",4786948,"X030466269","HM1027 .U6 K82 2008","ALDERMAN","Cultural movements and collective memory : Christopher Columbus and the rewriting of the national origin myth /","Kubal, Timothy.",2008,"10/28/08","5/12/18",0,0,11,1,"2",FALSE,"1",0
"1573",5083297,"X030609713","HM479 .B68 Y25 2009","ALDERMAN","Pierre Bourdieu : the last musketeer of the French Revolution /","Ya?ir, Gad.",2009,"1/27/10","2/5/13",1,1,0,1,"2",FALSE,"1",0
"1574",4217783,"X004839411","HM110 .S553 2005","ALDERMAN","The body in culture, technology and society /","Shilling, Chris.",2005,"1/3/05","6/4/15",3,2,1,1,"2",FALSE,"1",0
"1575",5238635,"X030745877","HM846 .S55 2010","ALDERMAN","Technology, culture, family : influences on home life /","Silva, Elizabeth Bortolaia.",2010,"10/27/10","2/10/12",0,1,0,1,"2",FALSE,"1",0
"1576",3911979,"X004664215","HM22 .F8 D8737 2002","ALDERMAN","Emile Durkheim /","Thompson, Kenneth,",2002,"1/21/03","1/19/18",2,2,0,1,"2",TRUE,"1",0
"1577",4384061,"X030106142","HM567 .U74 2006","ALDERMAN","Uses of blogs /","",2006,"7/28/06","4/28/17",1,1,1,1,"2 17",FALSE,"1",0
"1578",4217787,"X004839408","HM621 .B44 2005","ALDERMAN","Culture and the real : theorizing cultural criticism /","Belsey, Catherine.",2005,"1/3/05","5/19/15",0,2,13,1,"2",FALSE,"1",0
"1579",5385937,"X030947086","HM621 .B48 2005","ALDERMAN","Culture and everyday life /","Bennett, Andy,",2005,"7/14/11","4/29/12",0,1,1,1,"2",FALSE,"1",0
"1580",5038816,"X030277400","HM846 .T436 2009","ALDERMAN","Technology and psychological well-being /","",2009,"10/13/09","4/30/13",0,1,0,1,"2",FALSE,"1",0
"1581",4454471,"X004834691","HM1221 .C59 2007","ALDERMAN","It's not just PR : public relations in society /","Coombs, W. Timothy.",2007,"1/11/07","10/31/12",0,2,0,1,"2",FALSE,"1",0
"1582",5078967,"X030690956","HM681 .Z466 2008","ALDERMAN","Zhongguo she hui jia zhi guan bian qian 30 nian, 1978-2008 = The thirty years changes of social value in China /","",2008,"1/11/10","4/1/13",0,1,0,1,"2",FALSE,"1",0
"1583",3968514,"X004721917","HM851 .C37 2003","ALDERMAN","The Power of identity /","Castells, Manuel,",2003,"9/18/03","4/25/13",5,3,3,1,"2",FALSE,"1",0
"1584",5843122,"X030846413","HM548 .I63 2013","ALDERMAN","From neighborhoods to nations : the economics of social interactions /","Ioannides, Yannis Menelaos.",2013,"12/5/12","12/13/12",0,0,0,1,"2",FALSE,"1",0
"1585",4603933,"X030102994","HM708 .R33 2007","ALDERMAN","Race, neighborhoods, and the misuse of social capital /","",2007,"6/25/07","1/18/16",0,1,13,1,"2",FALSE,"1",0
"1586",5865504,"X030847135","HM1111 .H355 2012","ALDERMAN","This land of strangers : the relationship crisis that imperils home, work, politics, and faith /","Hall, Robert E. (Robert Estle),",2012,"1/2/13","1/11/13",0,0,0,1,"2",FALSE,"1",0
"1587",2490959,"X004189013","HM24 .S5443 1995","ALDERMAN","Social postmodernism : beyond identity politics /","",1995,"4/22/98","9/22/16",2,5,2,2,"2",FALSE,"1",0
"1588",4393711,"X004834029","HM786 .P43 2006","ALDERMAN","Beyond delivery : policy implementation as sense-making and settlement /","Peck, Edward,",2006,"9/6/06","1/11/17",0,1,0,1,"2",FALSE,"1",0
"1589",406937,"X000138706","HM131 .G54 1966","CLEMONS","Behavior in public places : notes on the social organization of gatherings /","Goffman, Erving.",1966,"6/28/96","11/28/16",1,6,2,1,"3",FALSE,"1",0
"1590",4380337,"X004897161","HM623 .P45 2006","ALDERMAN","Critique for what? : cultural studies, American studies, Left studies /","Pfister, Joel.",2006,"7/13/06","2/23/17",1,1,0,1,"2",FALSE,"1",0
"1591",4615200,"X030102251","HM753 .I354 2007","ALDERMAN","Identity matters : ethnic and sectarian conflict /","",2007,"8/14/07","10/19/15",2,1,0,1,"2",FALSE,"1",0
"1592",244513,"X000168576","HM73 .T45","CLEMONS","Rubbish theory : the creation and destruction of value /","Thompson, M. (Michael),",1979,"6/28/96","12/29/17",3,5,9,1,"2 3",FALSE,"1",0
"1593",4367739,"X004836366","HM896 .L39 2006","ALDERMAN","Order and anarchy : civil society, social disorder and war /","Layton, Robert,",2006,"5/17/06","4/6/17",0,1,1,1,"2",FALSE,"1",0
"1594",4850535,"X030469488","HM826 .A73 2009","ALDERMAN","The archaeology of institutional life /","",2009,"3/31/09","8/31/13",0,1,4,1,"2 4",FALSE,"1",0
"1595",3854828,"X006126926","HM511 .C66 2002","ALDERMAN","Contemporary sociological theory /","",2002,"6/5/02","5/30/18",4,2,4,1,"2",FALSE,"1",0
"1596",5587144,"X000086847","HM271 .I33 1980","ALDERMAN","Identity and authority : explorations in the theory of society /","",1980,"4/12/12","4/25/16",0,1,5,1,"2",FALSE,"1",0
"1597",2403673,"X002596509","HM263 .P763 1995","ALDERMAN","Propaganda /","",1995,"7/1/96","6/25/18",4,4,0,1,"2",FALSE,"1",0
"1598",5279161,"X030733245","HM1126 .S73 2011","ALDERMAN","Overcoming evil : genocide, violent conflict, and terrorism /","Staub, Ervin.",2011,"1/26/11","1/23/15",0,0,2,1,"2",FALSE,"1",0
"1599",4676227,"X030276427","HM886 .B84 2007","ALDERMAN","Violence and social justice /","Bufacchi, Vittorio,",2007,"1/2/08","4/22/15",0,1,1,1,"2",FALSE,"1",0
"1600",2702872,"X004143851","HM291 .L44 1997","ALDERMAN","A geography of time : the temporal misadventures of a social psychologist, or how every culture keeps time just a little bit differently /","Levine, Robert,",1997,"7/18/97","12/14/16",1,4,18,1,"2",FALSE,"1",0
"1601",4632202,"X030251385","HM554 .W37 2008","ALDERMAN","War, citizenship, territory /","",2008,"9/18/07","5/26/15",1,1,2,1,"2",FALSE,"1",0
"1602",5842134,"X030846190","HM494 .P55 2012","ALDERMAN","The sensuous difference : from Marx to this-- and more /","Pilotta, Joseph J.",2012,"11/28/12","12/5/12",0,0,0,1,"2",FALSE,"1",0
"1603",4900314,"X030559059","HM1206 .C668 2009","ALDERMAN","Convergence media history /","",2009,"9/11/09","2/11/13",1,1,0,2,"2 3",FALSE,"1",0
"1604",253067,"X000036018","HM131 .B833","ALDERMAN","Sociological paradigms and organisational analysis : elements of the sociology of corporate life /","Burrell, Gibson.",1979,"2/18/16","3/9/16",2,0,0,1,"2 14",FALSE,"1",0
"1605",640776,"X000596634","HM22 .G8 H274 1981","CLEMONS","The idea of a critical theory : Habermas and the Frankfurt school /","Geuss, Raymond.",1981,"6/29/96","6/19/17",5,7,32,2,"2 3",FALSE,"1",0
"1606",4342676,"X004901577","HM876 .E57 2006","ALDERMAN","The great revolutions and the civilizations of modernity /","Eisenstadt, S. N. (Shmuel Noah),",2006,"1/26/06","6/18/17",1,1,9,1,"2",FALSE,"1",0
"1607",4789989,"X030471616","HM851 .N4765 2008","ALDERMAN","Networked publics /","",2008,"11/4/08","3/1/14",2,1,0,1,"2",FALSE,"1",0
"1608",4008968,"X004743277","HM646 .P67 2003","ALDERMAN","The post-subcultures reader /","",2003,"2/18/04","4/27/16",4,2,4,1,"2",FALSE,"1",0
"1609",345180,"X000073248","HM141 .B847 1978","CLEMONS","Leadership /","Burns, James MacGregor.",1978,"6/28/96","1/13/18",6,8,23,2,"2 3",FALSE,"1",0
"1610",5828224,"X030845901","HM753 .D37 2012","ALDERMAN","Social identity in question : construction, subjectivity and critique /","Dashtipour, Parisa.",2012,"11/14/12","11/20/12",0,0,0,1,"2",FALSE,"1",0
"1611",4078283,"X004808124","HM1076 .M35 2004","ALDERMAN","How the mind explains behavior : folk explanations, meaning, and social interaction /","Malle, Bertram F.",2004,"10/26/04","5/16/15",0,2,1,1,"2",FALSE,"1",0
"1612",4688063,"X030252270","HM471 .J35 2007","ALDERMAN","Jameson on Jameson : conversations on cultural Marxism /","Jameson, Fredric.",2007,"2/12/08","1/27/15",0,1,0,1,"2",FALSE,"1",0
"1613",5826458,"X030845819","HM1206 .M3759 2012","ALDERMAN","Greening the media /","Maxwell, Richard,",2012,"11/7/12","11/14/12",0,0,0,1,"2",FALSE,"1",0
"1614",4240409,"X004833038","HM806 .V35 2005","ALDERMAN","The values of bureaucracy /","",2005,"4/18/05","5/2/18",0,1,15,1,"2",FALSE,"1",0
"1615",3910321,"X004660849","HM621 .M55 2002","ALDERMAN","Contemporary cultural theory : an introduction /","Milner, Andrew.",2002,"1/14/03","7/14/17",6,2,1,1,"2",FALSE,"1",0
"1616",5067733,"X004087133","HM201 .B37 2001","CLEMONS","Jihad vs. McWorld /","Barber, Benjamin R.,",2001,"11/20/09","5/7/14",3,1,0,1,"3",FALSE,"1",0
"1617",5823692,"X030844440","HM881 .G76 2012","ALDERMAN","Social movements and the new state : the fate of pro-democracy organizations when democracy is won /","Grodsky, Brian K.,",2012,"10/24/12","10/30/12",0,0,0,1,"2",FALSE,"1",0
"1618",4135750,"X004839005","HM449 .K85 2005","ALDERMAN","From post-industrial to post-modern society : new theories of the contemporary world /","Kumar, Krishan,",2005,"11/11/04","1/6/15",5,2,3,1,"2",FALSE,"1",0
"1619",3936157,"X004690483","HM291 .D685 2003","ALDERMAN","Understanding deviance : a guide to the sociology of crime and rule breaking /","Downes, David M.",2003,"4/21/03","1/7/17",3,2,0,1,"2",FALSE,"1",0
"1620",4497705,"X004832236","HM647 .G35 2007","ALDERMAN","The American counterculture /","Gair, Christopher,",2007,"3/28/07","11/9/15",0,1,0,1,"2",FALSE,"1",0
"1621",4396714,"X030105271","HM621 .J44 2006","ALDERMAN","The spectacle of accumulation : essays in culture, media, & politics /","Jhally, Sut.",2006,"9/15/06","8/2/16",2,1,2,1,"2",FALSE,"1",0
"1622",4135770,"X004771965","HM626 .N54 2004","ALDERMAN","A world beyond difference : cultural identity in the age of globalization /","Niezen, Ronald.",2004,"11/11/04","2/25/15",4,2,14,1,"2",FALSE,"1",0
"1623",4799773,"X030472910","HM881 .K48 2008","ALDERMAN","Zapatismo beyond borders : new imaginations of political possibility /","Khasnabish, Alex,",2008,"12/2/08","11/12/13",1,1,1,1,"2",FALSE,"1",0
"1624",4303220,"X004896887","HM1013 .O64 2006","ALDERMAN","Opening acts : performance in/as communication and cultural studies /","",2006,"9/13/05","8/14/17",0,1,0,1,"2",FALSE,"1",0
"1625",3838251,"X004589066","HM665 .T87 2002","ALDERMAN","The culture of morality : social development, context, and conflict /","Turiel, Elliot.",2002,"5/21/02","2/13/18",1,2,19,1,"2",FALSE,"1",0
"1626",5814510,"X030844009","HM548 .S68 2012","ALDERMAN","Market society : theory, history, practice /","Spies-Butcher, Ben.",2012,"10/10/12","10/15/12",0,0,0,1,"2",FALSE,"1",0
"1627",4332504,"X004835449","HM1271 .P37 2006","ALDERMAN","Rethinking multiculturalism : cultural diversity and political theory /","Parekh, Bhikhu C.",2006,"12/7/05","5/14/17",3,1,3,1,"2",FALSE,"1",0
"1628",4613785,"X030101954","HM753 .K67 2007","ALDERMAN","Social identity and conflict : structures, dynamics, and implications /","Korostelina, K. V. (Karina Valentinovna)",2007,"8/7/07","6/3/15",1,1,0,1,"2",FALSE,"1",0
"1629",5824819,"X031231382","HM1161 .B37 2011","ALDERMAN","The book of friendship /","Barnard, Josie.",2011,"11/2/12","11/19/12",1,0,0,1,"2",FALSE,"1",0
"1630",2442016,"X002641577","HM73 .B43 1994","ALDERMAN","Reflexive modernization : politics, tradition and aesthetics in the modern social order /","Beck, Ulrich,",1994,"7/1/96","4/25/18",6,4,8,1,"2",FALSE,"1",0
"1631",5069227,"X030525274","HM851 .W435 2010","CLEMONS","Understanding the Internet : a socio-cultural perspective /","Wessels, Bridgette.",2010,"12/1/09","5/10/12",0,1,1,1,"3",FALSE,"1",0
"1632",4685354,"X030251974","HM831 .B558 2008","ALDERMAN","Thoreau and the sociological imagination : the wilds of society /","Bingham, Shawn Chandler,",2008,"2/5/08","8/18/14",0,1,0,1,"2",FALSE,"1",0
"1633",4351375,"X004901865","HM1261 .C69 2006","ALDERMAN","Contemporary issues in leadership /","",2006,"2/28/06","4/11/13",2,2,1,1,"2",FALSE,"1",0
"1634",4242876,"X004833073","HM841 .S67 2005","ALDERMAN","The global and the local : understanding the dialectics of business systems /","Sorge, Arndt.",2005,"4/28/05","5/5/14",0,2,3,1,"2",FALSE,"1",0
"1635",4752545,"X030458211","HM1206 .S45 2008","ALDERMAN","Global television : co-producing culture /","Selznick, Barbara J.,",2008,"8/12/08","1/21/14",2,1,2,1,"2",FALSE,"1",0
"1636",4813392,"X030518855","HM15 .W43 1984 Abt.1 Bd.1","ALDERMAN","Zur Geschichte der Handelsgesellschaften im Mittelalter : Schriften 1889-1894 /","Weber, Max,",2008,"1/16/09","8/9/13",0,1,5,1,"2",TRUE,"1",0
"1637",4821370,"X030471359","HM1106 .C484 2009","ALDERMAN","Changing relationships /","",2009,"2/17/09","4/20/13",2,1,0,1,"2",FALSE,"1",0
"1638",4364624,"X004910801","HM471 .J64 2006","ALDERMAN","Marxism and social theory /","Joseph, Jonathan,",2006,"5/2/06","10/24/16",0,1,1,1,"2",FALSE,"1",0
"1639",2148075,"X002313999","HM213 .Y6 1994","ALDERMAN","The rise of the meritocracy /","Young, Michael Dunlop,",1994,"7/1/96","3/18/18",0,4,22,1,"2",FALSE,"1",0
"1640",4896084,"X030524142","HM851 .K73 2009","CLEMONS","Toward globalization with a human face /","Krau, Edgar.",2009,"7/24/09","11/4/12",1,1,0,1,"3",FALSE,"1",0
"1641",2230632,"X002309909","HM24 .G447 1993","ALDERMAN","The Giddens reader /","Giddens, Anthony.",1993,"7/1/96","5/13/18",1,4,9,1,"2",FALSE,"1",0
"1642",2891351,"X004311252","HM263 .P7 1999","ALDERMAN","Propaganda : political rhetoric and identity, 1300-2000 /","",1999,"3/17/99","1/31/18",4,3,0,1,"2",FALSE,"1",0
"1643",4215955,"X004805472","HM1211 .T47 2005","ALDERMAN","Theorizing about intercultural communication /","",2005,"12/14/04","5/21/18",5,1,4,1,"2",FALSE,"1",0
"1644",4606346,"X004832796","HM1116 .C84 2007","ALDERMAN","Cultures of violence : interpersonal violence in historical perspective /","",2007,"7/6/07","4/22/15",0,1,1,1,"2",FALSE,"1",0
"1645",4347476,"X004901207","HM1271 .F47 2005","ALDERMAN","Negotiating diversity : culture, deliberation, trust /","Festenstein, Matthew.",2005,"2/13/06","2/15/17",0,1,9,1,"2",FALSE,"1",0
"1646",4343730,"X004835810","HM1271 .M39 2006","ALDERMAN","Toleration : a critical introduction /","McKinnon, Catriona.",2006,"2/1/06","3/15/13",2,2,0,1,"2",FALSE,"1",0
"1647",256035,"X006172351","HM24 .G446","ALDERMAN","Central problems in social theory : action, structure and contradiction in social analysis /","Giddens, Anthony.",1979,"6/28/96","5/15/17",5,5,6,1,"2",FALSE,"1",0
"1648",5743363,"X030843594","HM1033 .C8495 2012","ALDERMAN","Cultural adaptations : tools for evidence-based practice with diverse populations /","",2012,"8/22/12","8/29/12",0,0,0,1,"2",FALSE,"1",0
"1649",4213108,"X004807907","HM511 .S76 2005","ALDERMAN","Storytelling sociology : narrative as social inquiry /","",2005,"11/30/04","5/12/18",2,1,1,1,"2",FALSE,"1",0
"1650",4821420,"X030471447","HM1106 .G667 2009","ALDERMAN","Changing relations : achieving intimacy in a time of social transition /","Goodwin, Robin,",2009,"2/17/09","2/28/13",1,1,0,1,"2",FALSE,"1",0
"1651",3531900,"X004397672","HM1136 .B48 1999","ALDERMAN","Subalternity and representation : arguments in cultural theory /","Beverley, John,",1999,"5/9/00","10/8/16",4,3,10,1,"2",FALSE,"1",0
"1652",4326930,"X004835246","HM1271 .C36 2005","ALDERMAN","Community cohesion : a new framework for race and diversity /","Cantle, Ted,",2005,"11/10/05","4/29/17",0,1,0,1,"2",FALSE,"1",0
"1653",3894226,"X004633112","HM881 .M475 2002","ALDERMAN","Methods of social movement research /","",2002,"11/5/02","4/25/17",4,2,4,1,"2",FALSE,"1",0
"1654",5270626,"X030804729","HM445 .T97 2007","CLEMONS","The emergence of sociological theory /","Turner, Jonathan H.",2007,"1/12/11","4/15/15",0,0,7,1,"3",FALSE,"1",0
"1655",3959108,"X004721272","HM621 .H348 2003","ALDERMAN","Sociology on culture /","Hall, John R.",2003,"8/14/03","4/17/16",3,2,4,1,"2",FALSE,"1",0
"1656",4511274,"X030109866","HM1272 .D45 2007","ALDERMAN","Managing multicultural lives : Asian American professionals and the challenge of multiple identities /","Dhingra, Pawan.",2007,"4/24/07","5/20/15",0,1,0,1,"2",FALSE,"1",0
"1657",4818835,"X030470237","HM480 .F37 2009","ALDERMAN","Critical theory and democratic vision : Herbert Marcuse and recent liberation philosophies /","Farr, Arnold L.,",2009,"2/5/09","2/1/13",0,1,1,1,"2",FALSE,"1",0
"1658",5723195,"X031213932","HM1033 .G473 2012","ALDERMAN","Playing with purpose : adventures in performative social science /","Gergen, Mary M.",2012,"8/1/12","8/8/12",0,0,0,1,"2",FALSE,"1",0
"1659",2952350,"X004255177","HM131 .H625 1999","ALDERMAN","How social movements matter /","",1999,"10/4/99","4/26/17",4,3,4,1,"2",FALSE,"1",0
"1660",4683880,"X030278713","HM495 .R38 2007","ALDERMAN","Rationality and commitment /","",2007,"1/30/08","7/14/14",0,1,0,1,"2",FALSE,"1",0
"1661",4288283,"X004860575","HM756 .A36 2004","CLEMONS","Be my neighbor /","Ajmera, Maya.",2004,"6/21/05","11/6/17",0,1,0,1,"3",FALSE,"1",0
"1662",4325529,"X004835208","HM548 .D6813 2005","ALDERMAN","The broken mosaic : for an economics beyond equations /","Dowbor, Ladislau.",2005,"11/3/05","4/6/17",0,1,1,1,"2",FALSE,"1",0
"1663",3916586,"X004662316","HM881 .S628 2003","ALDERMAN","Social movements and democracy /","",2003,"2/11/03","9/30/16",1,2,2,1,"2",FALSE,"1",0
"1664",5191687,"X030781577","HM831 .W46 2010","ALDERMAN","Social change /","Weinstein, Jay A.,",2010,"8/11/10","1/13/15",1,0,0,1,"2",FALSE,"1",0
"1665",2805333,"X004189937","HM131 .A89 1990","ALDERMAN","The evolution of cooperation /","Axelrod, Robert M.",1990,"6/16/98","9/13/16",5,4,6,1,"2",FALSE,"1",0
"1666",4596439,"X004832563","HM585 .B486 2007","ALDERMAN","Rethinking modernity : postcolonialism and the sociological imagination /","Bhambra, Gurminder K.",2007,"6/5/07","3/3/15",2,1,0,1,"2",FALSE,"1",0
"1667",4749867,"X030204451","HM851 .N475 2005","ALDERMAN","The network society : a cross-cultural perspective /","",2005,"7/28/08","5/12/14",3,1,7,1,"2",FALSE,"1",0
"1668",1648993,"X001734955","HM136 .L84 1973b","ALDERMAN","Individualism.","Lukes, Steven.",1973,"6/30/96","5/14/18",4,5,21,1,"2",FALSE,"1",0
"1669",1134881,"X000238217","HM136 .L84 1973","ALDERMAN","Individualism.","Lukes, Steven.",1973,"6/29/96","5/14/18",5,5,4,1,"2",FALSE,"1",0
"1670",4637623,"X030255296","HM1025 .F69 2007","ALDERMAN","The obituary as collective memory /","Fowler, Bridget,",2007,"10/9/07","10/13/14",2,1,0,1,"2",FALSE,"1",0
"1671",4392128,"X004897762","HM641 .G4613 2006","ALDERMAN","Politics as religion /","Gentile, Emilio,",2006,"8/29/06","2/16/16",1,1,4,1,"2",FALSE,"1",0
"1672",4217217,"X004805781","HM851 .C92 2004","ALDERMAN","Cyber China : reshaping national identities in the ages of information /","",2004,"12/21/04","4/10/18",2,1,7,1,"2",FALSE,"1",0
"1673",2264614,"X002423699","HM101 .S69348 1991","CLEMONS","Social theory for a changing society /","",1991,"7/1/96","6/14/18",8,4,13,1,"3",FALSE,"1",0
"1674",4317558,"X004833970","HM548 .E255 2005","ALDERMAN","Economics and social interaction : accounting for interpersonal relations /","",2005,"9/28/05","4/6/17",1,1,1,1,"2",FALSE,"1",0
"1675",3536905,"X006118656","HM646 .M84 2000","ALDERMAN","Inside subculture : the postmodern meaning of style /","Muggleton, David.",2000,"5/25/00","4/27/16",1,3,4,1,"2",FALSE,"1",0
"1676",5724720,"X030861575","HM1271 .A33 2011","ALDERMAN","Accommodating diversity : ideas and institutional practices /","",2011,"8/7/12","8/23/12",0,0,0,1,"2",FALSE,"1",0
"1677",4741263,"X030259733","HM665 .I54 2008","ALDERMAN","The signifying body : toward an ethics of sexual and racial difference /","Ingram, Penelope,",2008,"6/24/08","10/14/13",0,1,0,1,"2",FALSE,"1",0
"1678",3527931,"X004397669","HM1126 .H35 2000","ALDERMAN","The handbook of conflict resolution : theory and practice /","",2000,"5/4/00","5/13/16",3,3,3,1,"2",FALSE,"1",0
"1679",4244004,"X004864301","HM851 .A88 2004","ALDERMAN","An alternative Internet /","Atton, Chris.",2005,"5/3/05","8/28/17",1,1,0,1,"2",FALSE,"1",0
"1680",4026041,"X004743758","HM836 .P47 2004","ALDERMAN","Globalisation and social change : people and places in a divided world /","Perrons, Diane.",2004,"4/28/04","2/26/15",1,3,9,2,"2",FALSE,"1",0
"1681",4506974,"X030104340","HM24 .E38513 2007","ALDERMAN","Involvement and detachment /","Elias, Norbert,",2007,"4/6/07","3/20/15",1,1,0,1,"2",FALSE,"1",0
"1682",3892765,"X004636891","HM467 .R48 2002","ALDERMAN","Rethinking the Frankfurt School : alternative legacies of cultural critique /","",2002,"10/29/02","1/25/17",1,2,13,1,"2",FALSE,"1",0
"1683",4336166,"X004835599","HM741 .A93 2005","ALDERMAN","The general sociology of Harrison C. White : chaos and order in networks /","Azarian, G. Reza,",2005,"1/3/06","11/20/16",1,1,0,1,"2",FALSE,"1",0
"1684",4072982,"X004802187","HM1206 .M36 2004","ALDERMAN","Mass communication and American social thought : key texts, 1919-1968 /","",2004,"10/5/04","5/13/18",1,1,4,1,"2",FALSE,"1",0
"1685",4240565,"X004846571","HM1121 .H58 2001 v.23","ALDERMAN","Globalisation and conflict /","Bastin, Rohan.",2001,"4/18/05","5/21/18",0,1,8,1,"2",TRUE,"1",0
"1686",4807706,"X030473626","HM831 .S58 2009","ALDERMAN","The chrysalis effect : the metamorphosis of global culture /","Slater, Philip E. (Philip Elliot),",2009,"12/19/08","12/12/12",1,1,0,1,"2",FALSE,"1",0
"1687",3926332,"X004661796","HM465 .E45 2003","ALDERMAN","Emile Durkheim : sociologist of modernity /","",2003,"3/25/03","5/18/16",3,2,5,1,"2",FALSE,"1",0
"1688",4612371,"X030101647","HM683 .C67 2007","ALDERMAN","Sexual citizens : the legal and cultural regulation of sex and belonging /","Cossman, Brenda,",2007,"7/31/07","7/16/18",0,0,41,1,"2 17",FALSE,"1",0
"1689",4377664,"X030103872","HM1271 .M835 2007","ALDERMAN","Multiculturalism and law : a critical debate /","",2007,"6/6/07","12/5/14",3,1,4,1,"2 17",FALSE,"1",0
"1690",3819777,"X004588667","HM708 .S64 2001","ALDERMAN","Social capital and poor communities /","",2001,"3/5/02","11/7/17",1,2,20,1,"2",FALSE,"1",0
"1691",4721962,"X030258456","HM585 .J64 2008","ALDERMAN","The forest and the trees : sociology as life, practice, and promise /","Johnson, Allan G.",2008,"5/27/08","9/10/13",0,1,0,1,"2",FALSE,"1",0
"1692",3988662,"X004701727","HM479 .G64 G64 2003","ALDERMAN","Goffman's legacy /","",2003,"11/11/03","9/3/15",1,2,3,1,"2",TRUE,"1",0
"1693",3579407,"X004420007","HM1121 .W34 2000","ALDERMAN","Theorizing the standoff : contingency in action /","Wagner-Pacifici, Robin Erica.",2000,"11/7/00","8/20/15",0,3,11,1,"2",FALSE,"1",0
"1694",2339300,"X002576533","HM141 .H385 1994","CLEMONS","Leadership without easy answers /","Heifetz, Ronald A. (Ronald Abadian),",1994,"7/1/96","8/14/17",1,4,6,1,"2 3",FALSE,"1",0
"1695",4024646,"X004803501","HM851 .H37 2004","ALDERMAN","Media, politics and the network society /","Hassan, Robert,",2004,"8/19/04","5/21/18",0,1,3,1,"2",FALSE,"1",0
"1696",4899332,"X030277177","HM826 .I556 2009","ALDERMAN","Institutional work : actors and agency in institutional studies of organizations /","",2009,"8/10/09","12/13/15",0,0,16,1,"2",FALSE,"1",0
"1697",2153025,"X002314890","HM22 .F8 B726 1993","ALDERMAN","Bourdieu : critical perspectives /","",1993,"7/1/96","10/24/17",8,4,42,1,"2",FALSE,"1",0
"1698",4051792,"X004803180","HM548 .N49 2004","ALDERMAN","The new economic sociology : a reader /","",2004,"8/17/04","5/21/18",2,1,2,1,"2",FALSE,"1",0
"1699",4047088,"X004774315","HM708 .V39 2004","ALDERMAN","The problem of forming social capital : why trust? /","Herreros, Francisco,",2004,"7/27/04","6/11/18",2,1,0,1,"2",FALSE,"1",0
"1700",544655,"X031615734","HM201 .P283 1953","ALDERMAN","Working papers in the theory of action,","Parsons, Talcott,",1953,"1/11/16","9/29/16",0,1,22,1,"2 14",FALSE,"1",0
