"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","MODEL","LiaisonRecommendation"
"4138",550086,"X030492252","BR301 .C6 v.51","ALDERMAN","Ioannis Calvini Opera quae supersunt omnia. Ad fidem editionum principum et authenticarum ex parte etiam codicum manu scriptorum, additis prolegomenis literariis, annotationibus criticis, annalibus Calvinianis indicibusque novis et copiosissmis,","Calvin, Jean,",1985,"11/5/08","12/3/09",18,3,0,56,"2",TRUE,"1",0
"4139",6622331,"X031755746","BR162.3 .C49 2015","ALDERMAN","Christians shaping identity from the Roman Empire to Byzantium : studies inspired by Pauline Allen /","",2015,"9/14/15","1/1/00",1,0,0,1,"2",FALSE,"1",0
"4140",2860128,"X004153203","BR375 .B45 1998","ALDERMAN","Belief and practice in Reformation England : a tribute to Patrick Collinson from his students /","",1998,"12/21/98","1/16/18",4,0,3,1,"2",FALSE,"1",0
"4141",2859100,"X004235024","BR65 .M453 H653 1998","ALDERMAN","The lamb's high feast : Melito, Peri Pascha, and the Quartodeciman paschal liturgy at Sardis /","Stewart, Alistair C. (Alistair Charles),",1998,"12/1/98","1/29/18",0,0,0,1,"2",FALSE,"1",0
"4142",4597749,"X030104126","BR115 .H5 T93 2007","ALDERMAN","Origen : philosophy of history & eschatology /","Tzamalikos, P. (Panagi?t?s),",2007,"6/12/07","10/31/08",0,0,0,1,"2",TRUE,"1",0
"4143",4597116,"X030246826","BR67 .F54 2007","ALDERMAN","Theologie der Kirchenväter : Grundlagen frühchristlicher Glaubensreflexion /","Fiedrowicz, Michael.",2007,"6/7/07","10/30/08",1,0,0,1,"2",FALSE,"1",0
"4144",4608177,"X030273826","BR115 .M25 R45 2007","ALDERMAN","Religion und Magie in Ostmitteleuropa : Spielräume theologischer Normierungsprozesse in Spätmittelalter und Früher Neuzeit /","",2006,"7/17/07","10/31/08",0,0,0,1,"2",TRUE,"1",0
"4145",6616840,"X031755597","BR1652 .S34 S23 2015","ALDERMAN","Scandinavian pietists : spiritual writings from 19th-century Norway, Denmark, Sweden, and Finland /","",2015,"8/24/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4146",6616893,"X031755592","BR65 .J476 R66 2015","ALDERMAN","Mythos bei Hieronymus : zur christlichen Transformation paganer Erzählungen in der Spätantike /","Ronnenberg, Karsten C.",2015,"8/24/15","1/1/00",0,0,0,1,"2",TRUE,"1",0
"4147",349106,"X001055751","BR65 .A8852 T47 1976 v.2","ALDERMAN","Catalogus verborum quae in operibus Sancti Augustini inveniuntur.","Thesaurus Linguae Augustinianae (Work group : Eindhoven, Netherlands)",1976,"6/28/96","12/30/17",4,3,41,8,"2",TRUE,"1",0
"4148",2846914,"X004187605","BR115 .P7 B696 1998","ALDERMAN","Conservative Protestant politics /","Bruce, Steve.",1998,"10/27/98","4/29/13",0,1,3,1,"2",FALSE,"1",0
"4149",1171702,"X000279624","BR326 .I5 1969","ALDERMAN","Interpreting Luther's legacy; essays in honor of Edward C. Fendt.","",1969,"6/29/96","12/10/13",2,2,0,1,"2",FALSE,"1",0
"4150",4594830,"X030103065","BR307 .F83 2007","ALDERMAN","Commerce and print in the early Reformation /","Fudge, John D.,",2007,"5/30/07","10/31/08",0,0,0,1,"2",FALSE,"1",0
"4151",6616296,"X031787044","BR300 .V5 Nr.215","ALDERMAN","Profil und Wirkung des Heidelberger Katechismus : neue Forschungsbeiträge anlässlich des 450jährigen Jubiläums = The Heidelberg Catechism : origins, characteristics, and influences : essays in reappraisal on the occasion of its 450th anniversary /","",2015,"8/17/15","1/1/00",0,0,0,1,"2",TRUE,"1",0
"4152",3944693,"X004705198","BR328 .M27 2002","ALDERMAN","Katharina von Bora : a reformation life /","Markwald, Rudolf K.,",2002,"6/3/03","3/26/13",1,0,0,1,"2",FALSE,"1",0
"4153",3543040,"X004443509","BR145.2 .K54 v.3 pt.3","ALDERMAN","Der Protestantismus in Deutschland von 1815 bis 1870 /","Jung, Martin H.,",2000,"6/16/00","4/26/16",0,0,0,1,"2",TRUE,"1",0
"4154",2782431,"X004249609","BR339 .J86 1998","ALDERMAN","Frömmigkeit und Theologie bei Philipp Melanchthon : das Gebet im Leben und in der Lehre des Reformators /","Jung, Martin H.,",1998,"4/2/98","11/11/13",0,1,0,1,"2",FALSE,"1",0
"4155",437166,"X000009740","BR65 .O568 G478","ALDERMAN","Vier Bücher von den Prinzipien /","Origen.",1976,"6/29/96","12/21/17",1,1,7,1,"2",TRUE,"1",0
"4156",4633305,"X030337854","BR65 .A632 2004","ALDERMAN","Acta contra Fortunatum Manichaeum /","Augustine,",2004,"9/25/07","10/30/08",0,0,0,1,"2",FALSE,"1",0
"4157",1335816,"X001560310","BR375 .S49 1989","ALDERMAN","The English Reformation, 1530-1570 /","Sheils, W. J.",1989,"6/30/96","7/14/16",3,2,1,2,"2 3",FALSE,"1",0
"4158",4410634,"X030153410","BR1145 .L66 1993","ALDERMAN","A Look towards the mountains : a report of the two consultations on the Role and Future of the National Council of Churches in Pakistan ... /","",1993,"10/27/06","11/30/10",0,0,0,1,"2",FALSE,"1",0
"4159",4560583,"X030246565","BR1034 .M67 2006","ALDERMAN","Le prédicateur et l'inquisiteur : les tribulations de Baptiste de Mantoue à Genève en 1430 /","Morenzoni, Franco.",2007,"5/15/07","11/6/08",0,0,0,1,"2",FALSE,"1",0
"4160",6607629,"X031787465","BR358 .W65 W57 2015","ALDERMAN","Wirkungen des Pietismus im Fürstentum Wolfenbüttel : Studien und Quellen /","",2015,"8/10/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4161",178615,"X000369855","BR115 .H84 P37","ALDERMAN","Ontology of humor /","Parrott, Bob W.",1982,"6/28/96","4/19/17",2,1,0,1,"2",FALSE,"1",0
"4162",4295854,"X004833611","BR500 .A1 L68 2005","ALDERMAN","Missions and empire /","",2005,"8/4/05","10/11/10",2,0,0,1,"2",TRUE,"1",0
"4163",520426,"X000695821","BR955 .T313","ALDERMAN","A state without stakes : Polish religious toleration in the sixteenth and seventeenth centuries /","Tazbir, Janusz.",1973,"6/29/96","4/10/18",1,1,1,1,"2",FALSE,"1",0
"4164",6622340,"X031755740","BR1720 .S54 U84 2014 T.1","ALDERMAN","Anastasios Sinaites : Byzantinisches Christentum in den ersten Jahrzehnten unter arabischer Herrschaft /","Uthemann, Karl-Heinz.",2014,"9/14/15","1/1/00",0,0,0,2,"2",TRUE,"1",0
"4165",6606866,"X031787183","BR323.7 .R44 2015","ALDERMAN","Reformatorische Theologie und Autoritäten : Studien zur Genese des Schriftprinzips beim jungen Luther /","",2015,"8/3/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4166",614434,"X000281363","BR515 .C3 v.12","ALDERMAN","The Catholic Church on the northern Indiana frontier, 1789-1844.","McNamara, William,",1974,"6/29/96","2/25/18",0,1,0,1,"2",TRUE,"1",0
"4167",614440,"X000281369","BR515 .C3 v.23","ALDERMAN","French Catholic missionaries in the present United States (1604-1791).","Mulvey, Mary Doris,",1974,"6/29/96","2/25/18",0,1,0,1,"2",TRUE,"1",0
"4168",614939,"X000281375","BR515 .C3 v.6","ALDERMAN","The Jolliet-Marquette expedition, 1673.","Steck, Francis Borgia,",1974,"6/29/96","2/25/18",0,1,0,1,"2",TRUE,"1",0
"4169",2635966,"X006036678","BR845 .N43 1996","ALDERMAN","Intolérances : catholiques et protestants en France, 1560-1787 /","Negroni, Barbara de.",1996,"12/13/96","4/19/15",0,1,8,1,"2",FALSE,"1",0
"4170",6605812,"X031787073","BR305.3 .O6368 2015","ALDERMAN","Ordnungen für die Kirche - Wirkungen auf die Welt evangelische Kirchenordnungen des 16. Jahrhunderts /","",2015,"7/30/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4171",401585,"X002737132","BR1642 .U5 M3 1976","ALDERMAN","The American evangelicals, 1800-1900; an anthology.","McLoughlin, William G. (William Gerald),",1976,"6/28/96","12/6/17",0,1,2,1,"2",FALSE,"1",0
"4172",6605709,"X031787045","BR305.3 .W358 2015","ALDERMAN","Syngrammata : gesammelte Schriften zu Humanismus und Katholischer Reform /","Walter, Peter,",2015,"7/29/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4173",6605796,"X031737460","BR60 .C5 v.658","ALDERMAN","Histoire de M?r Abba, catholicos de l'Orient ; Martyres de M?r Grigor, général en chef du roi Khusro Ier et, Martyre de M?r Yazd-panah, juge et gouverneur /","",2015,"7/29/15","1/1/00",0,0,0,2,"2",TRUE,"1",0
"4174",3584054,"X004635108","BR746 .H95 1999 v.1","ALDERMAN","Christianity in England from Roman times to the Reformation /","Hylson-Smith, Kenneth.",1999,"8/8/02","4/21/14",7,0,15,3,"2",TRUE,"1",0
"4175",1780333,"X002610768","BR1706 .F55 1990","ALDERMAN","Vostochnye ott?sy IV veka /","Florovsky, Georges,",1990,"6/30/96","5/21/16",0,1,11,1,"2",FALSE,"1",0
"4176",4599282,"X030087819","BR65 .F35 B47 2006","ALDERMAN","Fausto di Riez interprete del suo tempo : un vescovo tardoantico dentro la crisi dell'impero /","Barcellona, Rossana.",2006,"6/18/07","10/30/08",1,0,0,1,"2",FALSE,"1",0
"4177",4599284,"X030087762","BR65 .I63 B46 2006","ALDERMAN","Il ritmo trinitario della verità : la teologia di Ireneo di Lione /","Benats, Bart,",2006,"6/18/07","10/30/08",1,0,0,1,"2",FALSE,"1",0
"4178",4218329,"X004809100","BR563 .N4 W493 2005","ALDERMAN","Righteous content : Black women's perspectives of church and faith /","Wiggins, Daphne C.",2005,"1/4/05","4/24/11",1,0,0,1,"2",FALSE,"1",0
"4179",2685023,"X031811526","BR1720 .I8 A4 1997 t.3","ALDERMAN","Lettres /","Isidore,",1997,"8/7/17","1/1/00",0,0,0,3,"2",TRUE,"1",0
"4180",4360698,"X030036428","BR65 .O68 G78 2004","ALDERMAN","Il commento a Giovanni di Origene: il testo e i suoi contesti : atti dell'VIII convegno di studi del Gruppo italiano di ricerca su Origene e la tradizione alessandrina, Roma, 28-30 settembre 2004 /","Gruppo italiano di ricerca su Origene e la tradizione alessandrina. Convegno",2005,"4/13/06","1/27/10",0,0,0,1,"2",TRUE,"1",0
"4181",578454,"X000122664","BR1725 .P45 A3","ALDERMAN","The Lord is my shepherd and he knows I'm gay; the autobiography of the Rev. Troy D. Perry, as told to Charles L. Lucas.","Perry, Troy D.",1972,"6/29/96","5/7/18",2,1,3,1,"2 14",FALSE,"1",0
"4182",4513519,"X030230751","BR65 .T7 B733 2007","ALDERMAN","Le retour au paradis : la relation entre la sanctification de l'homme et l'ascèse sexuelle chez Tertullien /","Brabander, Kris de.",2007,"5/3/07","10/30/08",0,0,0,1,"2",FALSE,"1",0
"4183",6604646,"X031786627","BR160 .T5 T75 2015 t.1","ALDERMAN","La trinité et l'incarnation : de theologia sanctae Trinitatis et de oeconomica /","Theodoret,",2015,"7/21/15","1/1/00",0,0,0,2,"2",TRUE,"1",0
"4184",6604644,"X031737450","BR749 .B473 K5313 2015","ALDERMAN","A Commentary on the Old English Version of Bede's Ecclesiastical History /","Klaeber, Fr. (Friedrich),",2015,"7/21/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4185",159228,"X000325559","BR555 .T2 N67 1981","ALDERMAN","Religion in Tennessee, 1777-1945 /","Norton, Herman Albert.",1981,"6/28/96","5/11/17",2,1,1,1,"2",FALSE,"1",0
"4186",4444898,"X030109005","BR1360 .F74 2006","ALDERMAN","Freedom's distant shores : American Protestants and post-colonial alliances with Africa /","",2006,"11/27/06","5/8/09",1,0,0,1,"2",FALSE,"1",0
"4187",2853394,"X004236402","BR65 .A9 M32 1998","ALDERMAN","Le Dieu d'Augustin /","Madec, Goulven.",1998,"11/13/98","12/30/17",0,0,25,1,"2",FALSE,"1",0
"4188",515497,"X000765603","BR118 .B5","ALDERMAN","Säkularisierung und Selbstbehauptung /","Blumenberg, Hans.",1974,"6/29/96","2/9/18",0,1,0,1,"2",FALSE,"1",0
"4189",2294521,"X002473723","BR115 .C3 G67 1994","ALDERMAN","Capital and the kingdom : theological ethics and economic order /","Gorringe, Timothy.",1994,"7/1/96","11/29/15",0,1,25,1,"2",TRUE,"1",0
"4190",490814,"X000281394","BR1720 .A9 M3","ALDERMAN","Scientia Augustiniana : Studien über Augustinus, den Augustinismus und den Augustinerorden; Festschrift Adolar Zumkeller zum 60. Geburtstag /","Mayer, Cornelius Petrus",1975,"6/29/96","12/30/17",1,1,11,1,"2",FALSE,"1",0
"4191",2054934,"X002173862","BR1653 .A85 E72 1989","ALDERMAN","Pietists, Protestants, and mysticism : the use of late Medieval spiritual texts in the work of Gottfried Arnold (1666-1714) /","Erb, Peter C.,",1989,"6/30/96","6/15/16",0,1,0,1,"2",FALSE,"1",0
"4192",4814623,"X030519088","BR145.2 .J4 Bd.2 T.1","ALDERMAN","Die Reichskirche nach Konstantin dem Grossen /","Baus, Karl.",1973,"1/23/09","11/9/10",0,0,0,2,"2",TRUE,"1",0
"4193",1646999,"X001707232","BR118 .B52 1990b","ALDERMAN","The Bible in three dimensions : essays in celebration of forty years of biblical studies in the University of Sheffield /","",1990,"6/30/96","5/5/16",2,1,0,1,"2",FALSE,"1",0
"4194",637776,"X000184562","BR764 .M23 1974","ALDERMAN","Class and religion in the late Victorian city.","McLeod, Hugh.",1974,"6/29/96","2/1/18",4,1,8,1,"2 3",FALSE,"1",0
"4195",3992683,"X004745858","BR115 .P7 Y6413 2003","ALDERMAN","Discipleship as political responsibility /","Yoder, John Howard.",2003,"1/15/04","5/29/12",1,0,0,1,"2",FALSE,"1",0
"4196",4616313,"X030274176","BR65 .A9 A42 2004","ALDERMAN","L'anthropologie chrétienne selon saint Augustin : Image, liberté, péché et grâce /","Agaësse, Paul.",2004,"8/16/07","10/30/08",0,0,0,1,"2",FALSE,"1",0
"4197",4588765,"X030246830","BR359 .F75 H55 2006","ALDERMAN","Fritzlar im Zeitalter der Reformation und Konfessionalisierung : die politische und kirchliche Entwicklung einer territorialen Enklave im Spannungsfeld zwischen Kurmainz und Hessen /","Hilbert, Sven.",2006,"5/21/07","11/3/08",0,0,0,1,"2",FALSE,"1",0
"4198",4409806,"X030107784","BR145.3 .H37 2006","ALDERMAN","Introduction to the history of Christianity /","Herring, George.",2006,"10/24/06","5/23/09",3,0,0,1,"2",FALSE,"1",0
"4199",654748,"X030575234","BR1325 .M56 1983","ALDERMAN","Minjung theology : people as the subjects of history /","",1983,"4/22/09","7/1/09",3,0,0,2,"2",FALSE,"1",0
"4200",4593417,"X030087673","BR65 .C86 C37 2006","ALDERMAN","Cipriano di Cartagine : il vescovo nella chiesa, la chiesa nel vescovo /","Carpin, Attilio.",2006,"5/23/07","10/30/08",0,0,0,1,"2",TRUE,"1",0
"4201",4593429,"X030087695","BR65 .G53 D5334 2003","ALDERMAN","I ""Dialogi"" di Gregorio Magno : tradizione del testo e antiche traduzioni : atti del II Incontro di studi del Comitato per le celebrazioni del XIV centenario della morte di Gregorio Magno in collaborazione con la Fondazione Ezio Franceschini e la Società internazionale per lo studio del Medioevo latino (Certosa del Galluzzo, Fi","Comitato nazionale per le celebrazioni del XIV centenario della morte di Gregorio Magno. Incontro di studi",2006,"5/23/07","10/30/08",0,0,0,1,"2",TRUE,"1",0
"4202",3976319,"X004757409","BR1450 .T48 2002","ALDERMAN","Christ divided : liberalism, ecumenism and race in South Africa /","Thomas, David.",2002,"10/21/03","9/26/12",2,0,0,1,"2",FALSE,"1",0
"4203",170944,"X000370520","BR1642 .U5 J67","ALDERMAN","Evangelicals in the White House : the cultural maturation of born again Christianity, 1960-1981 /","Jorstad, Erling,",1981,"6/28/96","4/21/17",2,1,4,1,"2",FALSE,"1",0
"4204",2643774,"X004082370","BR333.5 .H85 S65 1996","ALDERMAN","Luther and German humanism /","Spitz, Lewis W. (Lewis William),",1996,"1/22/97","2/6/15",2,1,0,1,"2",FALSE,"1",0
"4205",2640639,"X006040641","BR1720 .P42 P2814 1996","ALDERMAN","Passion de Perpétue et de Félicité. Suivi des Actes /","",1996,"1/13/97","2/13/15",1,1,1,1,"2",FALSE,"1",0
"4206",4506253,"X030216855","BR230 .H38 2007","ALDERMAN","Von Gott reden, heisst: in Bildern reden : Mythologien und begriffliche Spekulationen im frühchristlichen und byzantinischen Weltbild und die Botschaft des Fünften Ökumenischen Konzils von 553 /","Hausammann, Susi.",2007,"4/4/07","10/31/08",0,0,0,1,"2",FALSE,"1",0
"4207",4219600,"X004851979","BR165 .M57 2005","ALDERMAN","The missions of James, Peter, and Paul : tensions in early Christianity /","",2005,"1/11/05","3/15/11",2,0,0,1,"2",FALSE,"1",0
"4208",5270517,"X031742259","BR65 .M39673 Q3214 2010 t.3","ALDERMAN","Questions à Thalassios /","Maximus,",2010,"1/11/16","1/1/00",0,0,0,3,"2",TRUE,"1",0
"4209",1762755,"X001958657","BR67 .B84 1989","ALDERMAN","O przedniejszych wiary chrystyja?skiej artykulech /","Budny, Szymon,",1989,"6/30/96","5/21/16",0,1,12,1,"2",FALSE,"1",0
"4210",2580645,"X004049416","BR1615 .C48 1996","ALDERMAN","God and other famous liberals : recapturing Bible, flag, and family from the far right /","Church, F. Forrester.",1996,"7/1/96","8/13/15",0,1,0,1,"2",FALSE,"1",0
"4211",4473849,"X030209541","BR749 .G53 2007","ALDERMAN","Episcopal culture in late Anglo-Saxon England /","Giandrea, Mary Frances.",2007,"3/14/07","11/11/08",1,0,0,1,"2",FALSE,"1",0
"4212",43515,"X001046710","BR115 .P7 R6 1984","ALDERMAN","The evangelical voter : religion and politics in America /","Rothenberg, Stuart.",1984,"6/28/96","12/6/16",2,1,2,1,"2",TRUE,"1",0
"4213",6605170,"X031786601","BR115 .C8 B83 2014","ALDERMAN","Aux marges du monde germanique : l'évêque, le prince, les païens (VIIIe-XIe siecles) /","Bührer-Thierry, Geneviève",2014,"7/24/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4214",115237,"X000463465","BR115 .P7 K26 1982","ALDERMAN","Christians on the right : the moral majority in perspective /","Kater, John.",1982,"6/28/96","2/23/17",1,2,0,2,"2 3",FALSE,"1",0
"4215",2858875,"X006029103","BR65 .J282  S4713 1997","ALDERMAN","Jacob of Serugh, select festal homilies /","Jacob,",1997,"12/1/98","2/26/13",1,1,0,1,"2",FALSE,"1",0
"4216",4513961,"X030087622","BR65 .C956 D45 2006","ALDERMAN","L'olivo e l'oleastro : una prospettiva ecclesiologica in Cirillo D'Alessandria /","D'Elia, Dina.",2006,"5/4/07","10/30/08",0,0,0,1,"2",TRUE,"1",0
"4217",6567338,"X031711818","BR100 .L2372 2015","ALDERMAN","L'intuition sacramentelle et autres essais.","Lacoste, Jean-Yves.",2015,"6/10/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4218",4513922,"X030230874","BR45 .T477 Bd.29","ALDERMAN","Schöpfung, Theologie und Wissenschaft /","",2006,"5/3/07","10/28/08",0,0,0,1,"2",TRUE,"1",0
"4219",563989,"X000513605","BR515 .S82 1931","ALDERMAN","The story of religions in America,","Sweet, William Warren,",1931,"6/29/96","11/27/17",4,2,0,1,"2",FALSE,"1",0
"4220",6564191,"X031706993","BR115 .P7 G79 2015","ALDERMAN","Nations under God : how churches use moral authority to influence policy /","Grzyma?a-Busse, Anna Maria,",2015,"6/3/15","1/1/00",0,0,0,1,"2",TRUE,"1",0
"4221",4405836,"X030149905","BR1080 .B38 2006","ALDERMAN","The Christian minorities in Turkey /","Baum, Wilhelm,",2006,"10/5/06","5/10/09",0,0,0,1,"2",FALSE,"1",0
"4222",225721,"X000003067","BR128 .G8 J3 1969","CLEMONS","Early Christianity and Greek paideia.","Jaeger, Werner,",1969,"6/28/96","7/14/18",0,1,37,1,"3",FALSE,"1",0
"4223",6550435,"X031706916","BR117 .S55 2015","ALDERMAN","What would Jesus read? : popular religious books and everyday life in twentieth-century America /","Smith, Erin A. (Erin Ann),",2015,"5/28/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4224",2829285,"X006073087","BR1360 .O56 1997","ALDERMAN","African independent churches and smal businesses : spiritual support for secular empowerment /","Oosthuizen, G. C. (Gerhardus Cornelis)",1997,"9/9/98","5/1/13",0,1,5,1,"2",FALSE,"1",0
"4225",4338180,"X030039145","BR1720 .I4 B74 2006","ALDERMAN","Ignatius of Antioch and the Second Sophistic : a study of an early Christian transformation of pagan culture /","Brent, Allen.",2006,"1/11/06","1/19/10",1,0,0,1,"2",FALSE,"1",0
"4226",4350885,"X004898611","BR115 .P7 L37 2006","ALDERMAN","The left hand of God : taking back our country from the religious right /","Lerner, Michael,",2006,"3/1/06","12/2/09",5,0,0,2,"2 3",TRUE,"1",0
"4227",4508625,"X030103587","BR232 .N45 2006","ALDERMAN","Seventh-century popes and martyrs : the political hagiography of Anastasius Bibliothecarius /","Neil, Bronwen.",2006,"4/13/07","10/31/08",0,0,0,1,"2",FALSE,"1",0
"4228",4508598,"X030246598","BR65 .A446 M673 2006","ALDERMAN","La théologie trinitaire d'Athanase d'Alexandrie /","Morales, Xavier.",2006,"4/13/07","10/30/08",0,0,0,1,"2",FALSE,"1",0
"4229",2310489,"X002481503","BR857 .B8 N57 1994","ALDERMAN","Prince, people, and confession : the Second Reformation in Brandenburg /","Nischan, Bodo.",1994,"7/1/96","10/8/15",2,1,0,1,"2",FALSE,"1",0
"4230",1325064,"X001504381","BR1642 .G7 B43 1989","ALDERMAN","Evangelicalism in modern Britain : a history from the 1730s to the 1980s /","Bebbington, David,",1989,"6/30/96","4/26/16",7,1,2,1,"2",FALSE,"1",0
"4231",529811,"X000196536","BR333.5 .C4 S5 1970","ALDERMAN","Martin Luther's doctrine of Christ,","Siggins, Ian D. Kingston.",1970,"6/29/96","5/26/18",2,1,8,1,"2",FALSE,"1",0
"4232",6562489,"X031706491","BR115 .M25 F36 2015","ALDERMAN","Rewriting magic : an exegesis of the visionary autobiography of a fourteenth-century French monk /","Fanger, Claire,",2015,"5/20/15","1/1/00",0,0,0,1,"2",TRUE,"1",0
"4233",4506219,"X030216874","BR857 .P37 F75 2006","ALDERMAN","Kirchenvisitation und Kommunikation : die Akten zu den Visitationen in der Kuroberpfalz unter Ludwig VI. (1576-1583) /","Frieb, Katharina.",2006,"4/4/07","11/5/08",0,0,0,1,"2",TRUE,"1",0
"4234",340945,"X000050994","BR516.5 .C83","ALDERMAN","No offense : civil religion and Protestant taste /","Cuddihy, John Murray.",1978,"6/28/96","7/9/17",0,1,4,1,"2",FALSE,"1",0
"4235",4506256,"X030216860","BR339 .K66 2006","ALDERMAN","Konfrontation und Dialog : Philipp Melanchthons Beitrag zu einer ökumenischen Hermeneutik /","",2006,"4/4/07","11/3/08",0,0,0,1,"2",FALSE,"1",0
"4236",4506217,"X030216873","BR355 .A8 A84 2006","ALDERMAN","Der Augsburger Religionsfrieden : seine Rezeption in den Territorien des Reiches /","",2006,"4/4/07","11/3/08",1,0,0,1,"2",FALSE,"1",0
"4237",2816811,"X004222372","BR375 .W5 1998","ALDERMAN","Local responses to the English Reformation /","Whiting, Robert,",1998,"7/29/98","4/22/13",0,1,0,1,"2",FALSE,"1",0
"4238",4035519,"X004769131","BR195 .J8 M87 2004","ALDERMAN","Playing a Jewish game : Gentile Christian Judaizing in the first and second centuries CE /","Murray, Michele,",2004,"6/8/04","10/13/11",1,0,0,1,"2",FALSE,"1",0
"4239",4505559,"X030167311","BR60 .C5 v.619","ALDERMAN","The Ge'ez Acts of Abba Es?ifanos of Gwendagwende /","",2006,"4/2/07","10/29/08",0,0,0,2,"2",TRUE,"1",0
"4240",4473135,"X030209507","BR1710 .A35 2006","ALDERMAN","Aelred of Rievaulx : the lives of the northern saints /","Aelred,",2006,"3/12/07","11/17/08",0,0,0,1,"2",FALSE,"1",0
"4241",135970,"X000758638","BR65 .T33714 v.1","ALDERMAN","Contre les valentiniens /","Tertullian,",1980,"6/28/96","4/10/17",0,1,6,2,"2",TRUE,"1",0
"4242",531828,"X000112787","BR517 .A55","ALDERMAN","White Protestant Americans; from national origins to religious group","Anderson, Charles H.,",1970,"6/29/96","5/14/18",0,1,3,1,"2",FALSE,"1",0
"4243",4505366,"X030167303","BR60 .C5 v.618","ALDERMAN","Die Adam- und Seth-Legenden im syrischen Buch der Schatzhöhle : eine quellenkritische Untersuchung /","Toepel, Alexander.",2006,"3/31/07","10/28/08",0,0,0,1,"2",TRUE,"1",0
"4244",529128,"X000548556","BR195 .C5 D3 1969","ALDERMAN","Daily life of early Christians,","Davies, J. G. (John Gordon),",1969,"6/29/96","6/22/18",6,1,0,1,"2",TRUE,"1",0
"4245",4505736,"X030114696","BR115 .J8 U33 2007","ALDERMAN","Expectations of justice in the age of Augustine /","Uhalde, Kevin,",2007,"4/3/07","9/15/08",0,0,0,1,"2",FALSE,"1",0
"4246",1167334,"X000310823","BR65 .A52 E6 1964","ALDERMAN","Introduction to the philosophy of Saint Augustine; selected readings and commentaries","Augustine,",1964,"6/29/96","3/18/14",3,2,0,1,"2",FALSE,"1",0
"4247",4497373,"X030112412","BR145.3 .H39 2006","ALDERMAN","Towards another future : on the Christian faith and its shape between yesterday and tomorrow /","Heyndrikx, Marcel.",2006,"3/27/07","10/31/08",0,0,0,1,"2",FALSE,"1",0
"4248",536271,"X000088435","BR145 .W34 1970","ALDERMAN","A history of the Christian church","Walker, Williston,",1970,"6/29/96","5/12/18",3,1,8,1,"2 3",FALSE,"1",0
"4249",4465847,"X030115043","BR115 .P7 C755 2007","ALDERMAN","God and empire : Jesus against Rome, then and now /","Crossan, John Dominic.",2007,"2/6/07","11/7/08",0,0,0,1,"2",TRUE,"1",0
"4250",2315664,"X002454597","BR333.5 .B3 T75 1994","ALDERMAN","Baptism in the theology of Martin Luther /","Trigg, Jonathan D.",1994,"7/1/96","9/22/15",1,1,0,1,"2",TRUE,"1",0
"4251",2916605,"X004311244","BR65 .A79 F87 1999","ALDERMAN","Augustins Briefwechsel mit Hieronymus /","Fürst, Alfons.",1999,"5/28/99","5/10/12",0,1,1,1,"2",TRUE,"1",0
"4252",467647,"X004034624","BR290 .D313 1965","ALDERMAN","The church in an age of revolution, 1789-1870,","Daniel-Rops, Henri,",1965,"1/13/97","7/25/13",0,2,0,1,"2 3",FALSE,"1",0
"4253",4335206,"X004900369","BR796 .W44 2005","ALDERMAN","The Bible war in Ireland : the ""Second Reformation"" and the polarization of Protestant-Catholic relations, 1800-1840 /","Whelan, Irene.",2005,"12/20/05","2/26/10",0,0,0,1,"2",FALSE,"1",0
"4254",6551279,"X031711725","BR65 .G76 C67 2015","ALDERMAN","Une catéchèse pascale de saint Grégoire de Nysse /","Corbin, Michel.",2015,"5/1/15","1/1/00",0,0,0,1,"2",TRUE,"1",0
"4255",6551280,"X031711726","BR65 .G76 M22 2015","ALDERMAN","Une mystique érotique chez Grégoire de Nysse /","Maalouf, Charbel.",2015,"5/1/15","1/1/00",0,0,0,1,"2",FALSE,"1",0
"4256",2855180,"X004220896","BR115 .H5 H534 1998","ALDERMAN","History and the Christian historian /","",1998,"11/18/98","10/11/17",1,0,0,1,"2",FALSE,"1",0
"4257",2281139,"X002423413","BR563 .N4 S574 1994","ALDERMAN","Conjuring culture : biblical formations of black America /","Smith, Theophus Harold.",1994,"7/1/96","9/14/15",5,1,4,1,"2",FALSE,"1",0
"4258",2806196,"X006048470","BR100 .C526 1998","ALDERMAN","Christian origins : theology, rhetoric, and community /","",1998,"6/18/98","5/13/13",3,1,1,1,"2",FALSE,"1",0
