"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","KeepOnGrounds"
"6950",149998,"X000358194","HQ1419 .J39","ALDERMAN","With these hands : women working on the land /","Jensen, Joan M.",1981,"6/28/96","6/19/08",2,0,0,1,"2",FALSE,0
"6951",7248488,"X031817595","HQ1419 .J64 2017","ALDERMAN","Funding feminism : monied women, philanthropy, and the women's movement, 1870-1967 /","Johnson, Joan Marie,",2017,"10/4/17","7/17/18",0,1,0,1,"2",FALSE,0
"6952",343607,"X000037152","HQ1419 .J87 1979","ALDERMAN","So sweet to labor : rural women in America, 1865-1895 /","Juster, Norton,",1979,"6/28/96","6/19/08",0,0,0,1,"2",FALSE,0
"6953",208959,"X000159458","HQ1419 .L4","ALDERMAN","True love and perfect union : the feminist reform of sex and society /","Leach, William,",1980,"6/28/96","6/11/13",1,1,0,1,"2 14",FALSE,0
"6954",1655756,"X001736431","HQ1419 .L4 1989","ALDERMAN","True love and perfect union : the feminist reform of sex and society /","Leach, William,",1989,"6/30/96","11/3/10",1,0,0,1,"2",FALSE,0
"6955",1317164,"X001363641","HQ1419 .M34 1988","ALDERMAN","Making the American home : middle-class women & domestic material culture, 1840-1940 /","",1988,"6/30/96","3/23/12",5,1,0,1,"2",FALSE,0
"6956",3937060,"X004805664","HQ1419 .M38 2003","ALDERMAN","The rise of the new woman : the women's movement in America, 1875-1930 /","Matthews, Jean V.,",2003,"10/15/04","7/3/15",3,3,0,1,"2",FALSE,0
"6957",2741696,"X004115833","HQ1419 .P27 1997","ALDERMAN","Purifying America : women, cultural reform, and pro-censorship activism, 1873-1933 /","Parker, Alison M. (Alison Marie),",1997,"12/5/97","12/7/09",1,0,0,1,"2",FALSE,0
"6958",2300700,"X002492004","HQ1419 .P37 1994","ALDERMAN","The journal of a feminist /","Parsons, Elsie Worthington Clews,",1994,"7/1/96","10/21/13",0,0,0,1,"2",FALSE,0
"6959",1755741,"X001831316","HQ1419 .P43 1990","ALDERMAN","Ladies, women, & wenches : choice & constraint in antebellum Charleston & Boston /","Pease, Jane H.",1990,"6/30/96","8/30/02",11,1,1,2,"2",FALSE,0
"6960",553087,"X001707011","HQ1419 .R3 1959","ALDERMAN","Workingman's wife; her personality, world, and life style,","Rainwater, Lee.",1959,"6/29/96","2/24/11",1,0,0,1,"2 14",FALSE,0
"6961",556030,"X000075504","HQ1419 .R6","ALDERMAN","It's up to the women,","Roosevelt, Eleanor,",1933,"6/29/96","10/14/14",0,0,8,1,"2",FALSE,0
"6962",7052861,"X031761978","HQ1419 .R6 2017","ALDERMAN","It's up to the women /","Roosevelt, Eleanor,",2017,"5/3/17","5/9/17",0,1,0,1,"2",FALSE,0
"6963",4751575,"X030457840","HQ1419 .R67 2008","ALDERMAN","Divided lives : American women in the twentieth century /","Rosenberg, Rosalind,",2008,"8/5/08","4/27/18",1,4,0,1,"2",FALSE,0
"6964",2014094,"X002215103","HQ1419 .S34 1993","ALDERMAN","American women in the Progressive Era, 1900-1920 /","Schneider, Dorothy.",1993,"6/30/96","4/23/18",3,1,4,1,"2",FALSE,0
"6965",515435,"X000372562","HQ1419 .S5","ALDERMAN","A sociology of American feminism : the rise of women's consciousness in nineteenth century America /","Siu, Bobby C. Y.",1975,"6/29/96","6/19/08",2,0,0,1,"2",FALSE,0
"6966",61808,"X006158858","HQ1419 .S58 1985","ALDERMAN","Disorderly conduct : visions of gender in Victorian America /","Smith-Rosenberg, Carroll.",1985,"6/28/96","5/2/18",27,6,87,2,"2 3",FALSE,0
"6967",2535222,"X002752578","HQ1419 .S58 1986","CLEMONS","Disorderly conduct : visions of gender in Victorian America /","Smith-Rosenberg, Carroll.",1986,"7/1/96","4/16/15",2,5,1,1,"3",FALSE,0
"6968",2869750,"X004220711","HQ1419 .S65 1998","ALDERMAN","Social justice feminists in the United States and Germany : a dialogue in documents, 1885-1933 /","",1998,"1/15/99","1/3/17",0,1,0,1,"2 17",FALSE,0
"6969",213499,"X000491532","HQ1419 .W44","ALDERMAN","The fair women /","Weimann, Jeanne Madeline,",1981,"6/28/96","3/31/18",6,3,1,1,"2",FALSE,0
"6970",4025751,"X004768129","HQ1419 .W45 2004","ALDERMAN","Against obscenity : reform and the politics of womanhood in America, 1873-1935 /","Wheeler, Leigh Ann,",2004,"4/27/04","4/3/18",1,1,0,1,"2",FALSE,0
"6971",1232353,"X001316027","HQ1419 .W6 1984 v.2","ALDERMAN","Women's history /","",1984,"6/30/96","12/11/17",0,0,0,1,"2",TRUE,0
"6972",210036,"X000482864","HQ142 .A5 P78","ALDERMAN","Hookers, rounders, and desk clerks : the social organization of the hotel community /","Prus, Robert C.",1980,"6/28/96","1/10/09",6,0,0,1,"2",FALSE,0
"6973",1646013,"X001702903","HQ142 .W66 1989","ALDERMAN","Women's life cycle and economic insecurity : problems and proposals /","",1989,"6/30/96","4/6/10",0,0,0,1,"2",FALSE,0
"6974",773623,"X001219177","HQ1420 .A53 1987","ALDERMAN","The American woman 1987-88 : a report in depth /","",1987,"6/29/96","6/19/08",1,0,0,1,"2 14 17",FALSE,0
"6975",1655819,"X001730838","HQ1420 .A53 1990","ALDERMAN","The American woman, 1990-91 : a status report /","",1990,"6/30/96","11/30/08",4,0,0,2,"2 3",FALSE,0
"6976",210591,"X000325687","HQ1420 .A65","ALDERMAN","Wartime women : sex roles, family relations, and the status of women during World War II /","Anderson, Karen,",1981,"6/28/96","8/14/14",10,3,6,2,"2 3",FALSE,0
"6977",7516621,"X031839215","HQ1420 .B33 2018","ALDERMAN","America's changing icons : constructing patriotic women from World War I to the present /","Babic, Annessa Ann,",2018,"5/2/18","5/7/18",0,0,0,1,"2",FALSE,0
"6978",469799,"X000233826","HQ1420 .B47","ALDERMAN","Women, wives, mothers : values and options /","Bernard, Jessie,",1975,"6/29/96","1/1/00",1,0,0,2,"2 3",FALSE,0
"6979",771114,"X001109607","HQ1420 .B484 1986","ALDERMAN","American women in transition /","Bianchi, Suzanne M.",1986,"6/29/96","4/26/10",4,0,0,1,"2 3 17",FALSE,0
"6980",1220089,"X000096784","HQ1420 .B5 1968","ALDERMAN","Born female; the high cost of keeping women down,","Bird, Caroline,",1968,"6/30/96","5/4/13",0,1,1,1,"2",FALSE,0
"6981",1154307,"X000594388","HQ1420 .B5 1970","ALDERMAN","Born female; the high cost of keeping women down,","Bird, Caroline,",1970,"6/29/96","6/19/13",2,0,11,1,"2",FALSE,0
"6982",704867,"X001157446","HQ1420 .B75 1987","ALDERMAN","Setting a course : American women in the 1920s /","Brown, Dorothy M. (Dorothy Marie),",1987,"6/29/96","4/23/18",4,3,5,2,"2 3",FALSE,0
"6983",36940,"X000865987","HQ1420 .C32 1984","ALDERMAN","Women at war with America : private lives in a patriotic era /","Campbell, D'Ann,",1984,"6/28/96","11/10/16",7,3,5,2,"2 3",FALSE,0
"6984",2265323,"X002423344","HQ1420 .C37 1993","ALDERMAN","Feminist chronicles, 1953-1993 /","Carabillo, Toni.",1993,"7/1/96","9/20/10",2,0,0,1,"2",FALSE,0
"6985",1220090,"X000303500","HQ1420 .C47","ALDERMAN","Masculine/feminine or human? An overview of the sociology of sex roles.","Chafetz, Janet Saltzman.",1974,"6/30/96","6/19/08",2,0,0,1,"2",FALSE,0
"6986",682443,"X001064008","HQ1420 .C48 1986","ALDERMAN","This way daybreak comes : women's values and the future /","Cheatham, Annie.",1986,"6/29/96","6/19/08",0,0,0,1,"2 3",FALSE,0
"6987",2301721,"X002524120","HQ1420 .C49 1994","ALDERMAN","A woman's life : the story of an ordinary American and her extraordinary generation /","Cheever, Susan.",1994,"7/1/96","6/19/08",0,0,0,1,"2",FALSE,0
"6988",1241456,"X001314604","HQ1420 .C55 1987","ALDERMAN","Almanac of American women in the 20th century /","Clark, Judith Freeman.",1987,"6/30/96","6/19/08",4,0,0,1,"2",FALSE,0
"6989",3955926,"X004706442","HQ1420 .C65 2003","ALDERMAN","The Columbia documentary history of American women since 1941 /","",2003,"7/29/03","5/1/18",2,1,1,1,"2",FALSE,0
"6990",516402,"516402-1001","HQ1420 .D4","ALDERMAN","The love fraud; why the structure of the American family is changing and what women must do to make it work.","De Rham, Edith,",1965,"6/29/96","1/1/00",1,0,0,2,"2",FALSE,0
"6991",2683931,"X004092823","HQ1420 .D42 1997","ALDERMAN","Dear Dr. Menninger : women's voices from the thirties /","",1997,"4/24/97","6/19/08",1,0,0,1,"2",FALSE,0
"6992",1154308,"X000937009","HQ1420 .D54","ALDERMAN","Open secrets; ninety-four women in touch with our time.","Diamonstein-Spielvogel, Barbaralee",1972,"6/29/96","6/19/08",1,0,0,1,"2",FALSE,0
"6993",4742151,"X030395778","HQ1420 .D55 2008","ALDERMAN","A history of U.S. feminisms /","Dicker, Rory Cooke,",2008,"6/26/08","5/12/18",1,4,2,1,"2",FALSE,0
"6994",461277,"X000709705","HQ1420 .D74","ALDERMAN","Woman's fate: raps from a feminist consciousness-raising group.","Dreifus, Claudia.",1973,"6/29/96","6/19/08",1,0,0,1,"2",FALSE,0
"6995",270886,"X000000974","HQ1420 .D85","ALDERMAN","Sex typing and social roles : a research report /","Duncan, Beverly.",1978,"6/28/96","5/14/18",1,1,1,1,"2",FALSE,0
"6996",4010,"X000870969","HQ1420 .F34 1984","ALDERMAN","Women in transition : career, family, and life satisfaction in three cohorts /","Faver, Catherine A.",1984,"6/28/96","6/19/08",3,0,0,1,"2",FALSE,0
"6997",2317586,"X002497432","HQ1420 .F38 1994","ALDERMAN","Feminism in our time : the essential writings, World War II to the present /","",1994,"7/1/96","10/27/16",9,27,18,2,"2",FALSE,0
"6998",1154309,"X000096785","HQ1420 .F4","ALDERMAN","Indicators of trends in the status of American women","Ferriss, Abbott L. (Abbott Lamoyne),",1971,"6/29/96","6/19/08",2,0,0,1,"2",FALSE,0
"6999",659488,"X000870281","HQ1420 .F7 1983","CLEMONS","The feminine mystique /","Friedan, Betty.",1983,"6/29/96","5/1/18",17,10,15,1,"3",FALSE,0
"7000",389561,"X006114036","HQ1420 .F74 1976","ALDERMAN","Our American sisters : women in American life and thought /","Friedman, Jean E.",1976,"6/28/96","6/19/08",11,0,0,1,"2 14",FALSE,0
"7001",6927,"X000849998","HQ1420 .G4 1985","ALDERMAN","Hard choices : how women decide about work, career, and motherhood /","Gerson, Kathleen.",1985,"6/28/96","10/11/16",11,3,0,2,"2 3",FALSE,0
"7002",408163,"X000203936","HQ1420 .G48","ALDERMAN","Educated American women: self-portraits,","Ginzberg, Eli,",1966,"6/28/96","1/1/00",1,1,0,2,"2 14",FALSE,0
"7003",314015,"X000313719","HQ1420 .G57 1977","ALDERMAN","Woman in a man-made world : a socioeconomic handbook /","Glazer, Nona Y. (Nona Yetta),",1977,"6/28/96","6/19/08",0,0,0,1,"2",FALSE,0
"7004",4735034,"X030259315","HQ1420 .G674 2008","CLEMONS","Gidgets and women warriors : perceptions of women in the 1950s and 1960s /","Gourley, Catherine,",2008,"6/17/08","4/27/15",0,1,0,1,"3",FALSE,0
"7005",4735043,"X030259313","HQ1420 .G68 2008","CLEMONS","Rosie and Mrs. America : perceptions of women in the 1930s and 1940s /","Gourley, Catherine,",2008,"6/17/08","4/2/18",1,1,0,1,"3",FALSE,0
"7006",635595,"X000299456","HQ1420 .H3","ALDERMAN","Mothers of the South; portraiture of the white tenant farm woman,","Hagood, Margaret Jarman,",1939,"6/29/96","10/18/13",2,1,0,2,"2",FALSE,0
"7007",528793,"X000112129","HQ1420 .H3 1969","CLEMONS","Mothers of the South; portraiture of the white tenant farm woman.","Hagood, Margaret Jarman,",1969,"6/29/96","7/21/08",1,0,0,1,"3",FALSE,0
"7008",423662,"X000308802","HQ1420 .H3 1977","ALDERMAN","Mothers of the South : portraiture of the white tenant farm woman /","Hagood, Margaret Jarman,",1977,"6/29/96","5/12/12",2,0,2,1,"2",FALSE,0
"7009",2636727,"X006055442","HQ1420 .H3 1996","ALDERMAN","Mothers of the South : portraiture of the white tenant farm woman /","Hagood, Margaret Jarman,",1996,"9/2/97","12/13/10",1,0,0,1,"2 10",FALSE,0
"7010",127215,"X000398913","HQ1420 .H34 1982","ALDERMAN","The home front and beyond : American women in the 1940s /","Hartmann, Susan M.",1982,"6/28/96","5/2/17",4,9,38,2,"2 3",FALSE,0
"7011",2102806,"X002254873","HQ1420 .H347 1993","ALDERMAN","The fifties : a women's oral history /","Harvey, Brett.",1993,"6/30/96","2/8/18",6,1,28,1,"2",FALSE,0
"7012",47038,"X000928861","HQ1420 .H43 1985","ALDERMAN","Hers : through women's eyes /","",1985,"6/28/96","8/12/14",0,1,0,1,"2 3",FALSE,0
"7013",3386,"X000821252","HQ1420 .H66 1984","ALDERMAN","Creating Rosie the Riveter : class, gender, and propaganda during World War II /","Honey, Maureen,",1984,"6/28/96","9/28/15",4,11,31,3,"2 3",FALSE,0
"7014",13808,"X000864818","HQ1420 .K35 1984","ALDERMAN","Mothers and more : American women in the 1950s /","Kaledin, Eugenia.",1984,"6/28/96","5/2/17",10,3,1,1,"2",FALSE,0
"7015",2620069,"X004049517","HQ1420 .L36 1996","ALDERMAN","A feminist critique : how feminism has changed American society, culture, and how we live from the 1940's to the present /","Langer, Cassandra L.",1996,"1/13/97","11/21/13",4,1,1,1,"2 14 17",FALSE,0
"7016",3528592,"X004410777","HQ1420 .L38 2000","ALDERMAN","Posing a threat : flappers, chorus girls, and other brazen performers of the American 1920s /","Latham, Angela J.",2000,"4/25/00","12/4/13",2,4,4,1,"2",FALSE,0
"7017",47547,"X000931565","HQ1420 .L46 1985","ALDERMAN","The feminization of America : how women's values are changing our public and private lives /","Lenz, Elinor.",1985,"6/28/96","6/19/08",3,0,0,1,"2 14",FALSE,0
"7018",4897060,"X030558714","HQ1420 .L49 2009","ALDERMAN","The wisdom trail : in the footsteps of remarkable women /","Lieberman, Janet E.",2009,"8/26/09","8/27/09",0,0,0,2,"2 3",FALSE,0
"7019",3183942,"X000313709","HQ1420 .L5 1965","ALDERMAN","The woman in America.","Lifton, Robert Jay,",1965,"6/29/96","6/19/08",2,0,0,1,"2 14 17",FALSE,0
"7020",319190,"X000133521","HQ1420 .L5 1977","CLEMONS","The woman in America /","Lifton, Robert Jay,",1977,"6/28/96","12/6/09",0,0,0,1,"3",FALSE,0
"7021",541763,"X000114912","HQ1420 .L66","ALDERMAN","Occupation: housewife.","Lopata, Helena Znaniecka,",1971,"6/29/96","5/2/13",2,1,0,2,"2 3",FALSE,0
"7022",5356275,"X030946603","HQ1420 .M383 2011","ALDERMAN","Making war, making women : femininity and duty on the American home front, 1941-1945 /","McEuen, Melissa A.,",2011,"6/8/11","4/27/18",1,4,2,1,"2",FALSE,0
"7023",468154,"X000070259","HQ1420 .M4","ALDERMAN","After Nora slammed the door; American women in the 1960's: the unfinished revolution.","Merriam, Eve,",1964,"6/29/96","6/19/08",1,0,0,1,"2",FALSE,0
"7024",817327,"X000096786","HQ1420 .N48 1970","ALDERMAN","Women's role in contemporary society; the report of the New York City Commission on Human Rights, Sept. 21-25, 1970.","New York (N.Y.). City Commission on Human Rights.",1972,"6/29/96","2/28/00",1,0,0,1,"2",FALSE,0
"7025",3798541,"X004557195","HQ1420 .N54 2001","ALDERMAN","Un-American womanhood : antiradicalism, antifeminism, and the first Red Scare /","Nielsen, Kim E.",2001,"12/11/01","11/14/12",1,1,0,1,"2",FALSE,0
"7026",2316717,"X002479798","HQ1420 .N68 1994","ALDERMAN","Not June Cleaver : women and gender in postwar America, 1945-1960 /","",1994,"7/1/96","10/29/15",22,10,11,2,"2",FALSE,0
"7027",447529,"X000097915","HQ1420 .P48","ALDERMAN","For women only; the fine art of being a woman.","Petersen, Evelyn R.,",1974,"6/29/96","6/19/08",0,0,0,1,"2",FALSE,0
"7028",1971891,"X002119423","HQ1420 .R66 1922","ALDERMAN","Divided lives : American women in the twentieth centuury /","Rosenberg, Rosalind,",1992,"6/30/96","5/2/17",4,2,1,1,"2",FALSE,0
"7029",264468,"X000064608","HQ1420 .R67","ALDERMAN","Woman's proper place : a history of changing ideals and practices, 1870 to the present /","Rothman, Sheila M.",1978,"6/28/96","6/19/08",6,0,0,1,"2 14",FALSE,0
"7030",113583,"X000351621","HQ1420 .R8 1982","ALDERMAN","The new suburban woman : beyond myth and motherhood /","Stuart, Nancy Rubin,",1982,"6/28/96","4/11/16",7,2,3,1,"2",FALSE,0
"7031",775835,"X001186354","HQ1420 .R86 1987","ALDERMAN","Survival in the doldrums : the American women's rights movement, 1945 to the 1960s /","Rupp, Leila J.,",1987,"6/29/96","4/6/14",6,2,15,2,"2 3",FALSE,0
"7032",1154313,"X000944109","HQ1420 .R87","ALDERMAN","A high old time; or, How to enjoy being a woman over sixty.","Russ, Lavinia.",1972,"6/29/96","6/19/08",0,0,0,1,"2",FALSE,0
"7033",1240265,"X001298322","HQ1420 .S35 1988","ALDERMAN","Seeing female : social roles and personal lives /","",1988,"6/30/96","6/19/08",1,0,0,1,"2",FALSE,0
"7034",1224439,"X001362567","HQ1420 .S58 1987","ALDERMAN","Enduring values : women in popular culture /","Sochen, June,",1987,"6/30/96","4/3/18",2,1,0,1,"2",FALSE,0
"7035",53374,"X000823290","HQ1420 .S633 1984","ALDERMAN","Social power and influence of women /","",1984,"6/28/96","4/10/12",1,1,0,1,"2",FALSE,0
"7036",3679213,"X004479008","HQ1420 .S64 2001","ALDERMAN","How women saved the city /","Spain, Daphne.",2001,"2/12/01","3/23/16",4,3,6,1,"2 4",FALSE,0
"7037",196534,"X000155396","HQ1420 .S78 1980","ALDERMAN","The women's movement in community politics in the U.S. : the role of local commissions on the status of women /","Stewart, Debra W.,",1980,"6/28/96","6/19/08",0,0,0,1,"2",FALSE,0
"7038",331038,"X000709706","HQ1420 .S84","ALDERMAN","Återtagandet : feminismens andra våg ur kvinnorörelsen i USA /","Stövling, Britta,",1977,"6/28/96","6/19/08",1,0,0,1,"2",FALSE,0
"7039",1849897,"X001978733","HQ1420 .T34 1991","ALDERMAN","Statistical handbook on women in America /","",1991,"6/30/96","6/19/08",0,0,0,1,"2",FALSE,0
"7040",2643335,"X004103203","HQ1420 .T34 1996","ALDERMAN","Statistical handbook on women in America /","",1996,"1/21/97","4/19/13",2,1,1,1,"2 17",FALSE,0
"7041",211551,"X000220743","HQ1420 .T56","ALDERMAN","We didn't have much, but we sure had plenty : stories of rural women /","Thomas, Sherry.",1981,"6/28/96","6/19/08",0,0,0,1,"2",FALSE,0
"7042",534181,"X000113346","HQ1420 .U54 1965","ALDERMAN","American women; the report of the President's Commission on the Status of Women and other publications of the commission.","United States. President's Commission on the Status of Women.",1965,"6/29/96","9/18/13",3,1,0,1,"2",FALSE,0
"7043",127218,"X000484322","HQ1420 .W33 1982","ALDERMAN","Holding their own : American women in the 1930s /","Ware, Susan,",1982,"6/28/96","12/6/17",5,2,22,2,"2",FALSE,0
"7044",383571,"X000334066","HQ1420 .W48","ALDERMAN","Making do : how women survived the '30s /","Westin, Jeane Eddy.",1976,"6/28/96","3/1/11",5,0,0,1,"2",FALSE,0
"7045",1792420,"X001855777","HQ1420 .W64 1990","ALDERMAN","Women and war : the changing status of American women from the 1930s to the 1950s /","",1990,"6/30/96","8/14/14",7,3,2,1,"2",FALSE,0
"7046",1298924,"X001396922","HQ1420 .W65 1988","ALDERMAN","Women of color and Southern women : a bibliography of social science research, 1975 to 1988 /","",1988,"6/30/96","1/23/18",0,1,1,1,"2",FALSE,0
"7047",183255,"X000369231","HQ1420 .Z44 1982","ALDERMAN","Women, work, and national policy : the Kennedy-Johnson years /","Zelman, Patricia G.",1982,"6/28/96","4/6/14",0,0,16,1,"2",FALSE,0
"7048",5360321,"X030818256","HQ1420 .Z56 2010","ALDERMAN","Opening windows onto hidden lives : women, country life, and early rural sociological research /","Zimmerman, Julie N.",2010,"6/15/11","5/14/16",0,1,24,1,"2",FALSE,0
"7049",2020011,"X002174566","HQ1421 .A28 1992","CLEMONS","Megatrends for women /","Aburdene, Patricia.",1992,"6/30/96","10/20/06",1,0,0,1,"3",FALSE,0
"7050",2121631,"X002242960","HQ1421 .A47 1993","ALDERMAN","American feminist thought at century's end : a reader /","",1993,"6/30/96","4/3/18",4,1,0,1,"2",FALSE,0
"7051",3713989,"X004501275","HQ1421 .A475 2001","ALDERMAN","The American woman, 2001-2002 : getting to the top /","",2001,"4/27/01","3/27/12",3,1,0,1,"2",FALSE,0
"7052",4012787,"X004746758","HQ1421 .A476 2003","ALDERMAN","The American woman 2003-2004 : daughters of a revolution--young women today /","",2003,"3/4/04","1/1/00",3,0,0,1,"2",FALSE,0
"7053",2114518,"X002253617","HQ1421 .A48 1993","ALDERMAN","American women in the nineties : today's critical issues /","",1993,"6/30/96","4/16/14",2,1,0,1,"2",FALSE,0
"7054",3828496,"X004587626","HQ1421 .A75 2002","ALDERMAN","The retreat from organization : U.S. feminism reconceptualized /","Armstrong, Elisabeth,",2002,"4/9/02","12/1/12",0,1,0,1,"2",FALSE,0
"7055",2099596,"X002244111","HQ1421 .B33 1992","ALDERMAN","Women and families : feminist reconstructions /","Baber, Kristine M.",1992,"6/30/96","6/19/08",2,0,0,1,"2",FALSE,0
"7056",4215935,"X004805370","HQ1421 .B36 2004","ALDERMAN","Governing NOW : grassroots activism in the National Organization for Women /","Barakso, Maryann.",2004,"12/14/04","10/21/14",1,4,0,1,"2",FALSE,0
"7057",3577380,"X004423751","HQ1421 .B38 2000","ALDERMAN","Manifesta : young women, feminism, and the future /","Baumgardner, Jennifer,",2000,"10/31/00","4/5/17",7,5,6,1,"2 3",FALSE,0
"7058",7211040,"X031818800","HQ1421 .B445 2017","ALDERMAN","Liberation in print : feminist periodicals and social movement identity /","Beins, Agatha,",2017,"7/26/17","7/27/17",0,1,0,1,"2",FALSE,0
"7059",2971466,"X004351710","HQ1421 .B47 1999","ALDERMAN","The women's liberation movement in America /","Berkeley, Kathleen C.",1999,"12/20/99","5/1/16",7,3,4,1,"2",FALSE,0
"7060",4317342,"X004902414","HQ1421 .B49 2005","ALDERMAN","Beyond the frame : women of color and visual representations /","",2005,"9/27/05","10/21/14",1,1,0,1,"2",FALSE,0
"7061",3894318,"X004633260","HQ1421 .B523 2002","CLEMONS","The bitch in the house : 26 women tell the truth about sex, solitude, work, motherhood, and marriage /","",2002,"11/5/02","10/19/10",4,0,0,1,"3",FALSE,0
"7062",4402313,"X030106461","HQ1421 .B525 2006","ALDERMAN","Bitchfest : ten years of cultural criticism from the pages of Bitch magazine /","",2006,"9/26/06","11/19/17",7,5,12,1,"2",FALSE,0
"7063",3552082,"X004439736","HQ1421 .B56 1998","ALDERMAN","The economics of women, men, and work /","Blau, Francine D.",1998,"8/17/00","4/12/10",3,0,0,1,"2",FALSE,0
"7064",3940544,"X004805667","HQ1421 .B57 2003","ALDERMAN","The Feminization of racism : promoting world peace in America /","Blea, Irene I. (Irene Isabel)",2003,"10/15/04","5/10/10",1,0,0,1,"2",FALSE,0
"7065",4799362,"X030499293","HQ1421 .B68 2005","ALDERMAN","Hating women : America's hostile campaign against the fairer sex /","Boteach, Shmuel.",2006,"12/1/08","5/4/13",5,3,1,1,"2",FALSE,0
"7066",2971467,"X004351725","HQ1421 .B76 1999","ALDERMAN","In our time : memoir of a revolution /","Brownmiller, Susan.",1999,"12/1/99","6/28/12",1,3,1,2,"2 14",FALSE,0
"7067",1296514,"X001456549","HQ1421 .C47 1988","ALDERMAN","The Changing lives of American women /","",1988,"6/30/96","5/6/13",4,1,0,1,"2",FALSE,0
"7068",2375803,"X002575220","HQ1421 .C49 1994","ALDERMAN","Patriarchy : notes of an expert witness /","Chesler, Phyllis.",1994,"7/1/96","12/2/11",1,0,0,1,"2",FALSE,0
"7069",3959880,"X004659244","HQ1421 .C492 2003","ALDERMAN","Chicana feminisms : a critical reader /","",2003,"8/19/03","4/22/16",1,3,2,1,"2",FALSE,0
"7070",2739407,"X004115829","HQ1421 .C52 1997","ALDERMAN","Chicana feminist thought : the basic historical writings /","",1997,"11/30/97","11/8/17",1,0,0,1,"2",FALSE,0
"7071",6384364,"X031656611","HQ1421 .C625 2014","ALDERMAN","Feminism unfinished : a short, surprising history of American women's movements /","Cobble, Dorothy Sue.",2014,"9/3/14","4/27/15",0,1,11,1,"2",FALSE,0
"7072",5050263,"X030595834","HQ1421 .C64 2009","CLEMONS","When everything changed : the amazing journey of American women, from 1960 to the present /","Collins, Gail.",2009,"10/16/09","5/21/18",0,9,4,1,"3",FALSE,0
"7073",2770885,"X004120317","HQ1421 .C65 1998","ALDERMAN","Community activism and feminist politics : organizing across race, class, and gender /","",1998,"2/24/98","5/2/10",9,0,0,1,"2",FALSE,0
"7074",2873257,"X004187763","HQ1421 .C75 1999","CLEMONS","What our mothers didn't tell us : why happiness eludes the modern woman /","Crittenden, Danielle,",1999,"1/28/99","5/4/14",4,1,5,1,"3",FALSE,0
"7075",6937970,"X031741417","HQ1421 .C78 2017","CLEMONS","The crunk feminist collection /","",2017,"1/10/17","5/22/18",0,9,3,1,"3",FALSE,0
"7076",3941080,"X004663571","HQ1421 .D37 2003","ALDERMAN","Women, power, and ethnicity : working toward reciprocal empowerment /","Darlington, Patricia S. E.",2003,"5/15/03","2/18/09",0,0,0,1,"2",FALSE,0
"7077",1249312,"X001365198","HQ1421 .D38 1988","ALDERMAN","The failure of feminism /","Davidson, Nicholas,",1988,"6/30/96","2/6/18",9,0,0,1,"2",FALSE,0
"7078",3492739,"X004423802","HQ1421 .D43 2000","ALDERMAN","Dear sisters : dispatches from the women's liberation movement /","Baxandall, Rosalyn,",2000,"10/31/00","1/29/18",6,5,3,1,"2 3",FALSE,0
"7079",3922754,"X004657928","HQ1421 .D57 2003","ALDERMAN","Disco divas : women and popular culture in the 1970s /","",2003,"3/11/03","7/20/17",1,4,0,1,"2",FALSE,0
"7080",4667221,"X030263160","HQ1421 .D66 2007","ALDERMAN","Her turn : why it's time for women to lead in America /","Donlan, Vicki,",2007,"11/27/07","6/19/08",0,0,0,2,"2 3",FALSE,0
"7081",1626510,"X001688436","HQ1421 .E25 1989","ALDERMAN","Daring to be bad : radical feminism in America, 1967-1975 /","Echols, Alice.",1989,"6/30/96","5/14/18",11,6,7,2,"2 3",FALSE,0
"7082",4676550,"X030256294","HQ1421 .E65 2007","ALDERMAN","Finding the movement : sexuality, contested space, and feminist activism /","Enke, Anne,",2007,"1/3/08","5/14/18",2,2,3,1,"2",FALSE,0
"7083",1380718,"X001616323","HQ1421 .E77","ALDERMAN","Beyond silence : middle-aged women in the 1970's /","Esseveld, Johanna.",1988,"6/30/96","6/19/08",1,0,0,1,"2",FALSE,0
"7084",2330615,"X002526546","HQ1421 .F37 1994","ALDERMAN","Situating feminism : from thought to action /","Farganis, Sondra.",1994,"7/1/96","6/19/08",2,0,0,1,"2",FALSE,0
"7085",4646490,"X030262439","HQ1421 .F38 2008","ALDERMAN","Does feminism discriminate against men? : a debate /","Farrell, Warren.",2008,"11/6/07","10/11/13",0,2,0,2,"2 3",FALSE,0
"7086",4017540,"X004770426","HQ1421 .F45 2004","ALDERMAN","The dignity of resistance : women residents' activism in Chicago public housing /","Feldman, Roberta M.",2004,"3/23/04","5/17/18",0,1,17,1,"2",FALSE,0
"7087",4741883,"X030259990","HQ1421 .F47 2008","ALDERMAN","Feminist coalitions : historical perspectives on second-wave feminism in the United States /","",2008,"6/26/08","5/14/16",3,5,3,1,"2",FALSE,0
"7088",2618217,"X004047440","HQ1421 .F69 1996","ALDERMAN","Feminism is not the story of my life : how today's feminist elite has lost touch with the real concerns of women /","Fox-Genovese, Elizabeth,",1996,"12/20/96","6/19/03",2,0,0,1,"2 14",FALSE,0
