Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items
937710,2,ALDERMAN,STACKS,DA233 .W27 1887,1887,"Edward III,","Warburton, William Parsons,",X004466815,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1
1847296,2,ALDERMAN,STACKS,DA233 .W29 1991,1991,England in the reign of Edward III /,"Waugh, Scott L.,",X001963055,BOOK,6/30/96,4/9/02,STACKS,0,0,4,1
937711,2,ALDERMAN,STACKS,DA234 .A45 pt.1,1930,"Register of Edward, the Black prince, preserved in the Public record office ...",Great Britain. Public Record Office.,X000673491,BOOK,6/29/96,1/31/11,STACKS,0,0,0,1
937711,2,ALDERMAN,STACKS,DA234 .A45 pt.2,1930,"Register of Edward, the Black prince, preserved in the Public record office ...",Great Britain. Public Record Office.,X000673490,BOOK,6/29/96,1/31/11,STACKS,0,0,2,1
937711,2,ALDERMAN,STACKS,DA234 .A45 pt.3,1930,"Register of Edward, the Black prince, preserved in the Public record office ...",Great Britain. Public Record Office.,X000673489,BOOK,6/29/96,1/28/11,STACKS,0,0,0,1
937711,2,ALDERMAN,STACKS,DA234 .A45 pt.4,1930,"Register of Edward, the Black prince, preserved in the Public record office ...",Great Britain. Public Record Office.,X000673488,BOOK,6/29/96,1/28/11,STACKS,0,0,0,1
277726,2,ALDERMAN,STACKS,DA234 .B37 1978,1978,"Edward, Prince of Wales and Aquitaine : a biography of the Black Prince /","Barber, Richard W.",X000064868,BOOK,6/28/96,6/6/05,STACKS,0,0,1,1
614595,2,ALDERMAN,STACKS,DA234 .C4 1974,1974,"Life of the Black Prince,","Chandos Herald,",X000353601,BOOK,6/29/96,6/2/17,CHECKEDOUT,1,0,1,1
364758,2,ALDERMAN,STACKS,DA234 .C4 1975,1975,La vie du Prince Noir /,"Chandos Herald,",X000288151,BOOK,6/28/96,5/10/06,STACKS,0,0,0,1
230391,2,ALDERMAN,STACKS,DA234 .C7 1876,1876,Life of Edward the Black Prince /,"Creighton, Louise von Glehn,",X001096777,BOOK,6/28/96,2/2/09,STACKS,0,0,0,1
3793586,2,ALDERMAN,STACKS,DA234 .G74 2001,2001,The black prince /,"Green, David,",X004605881,BOOK,11/20/01,8/20/07,STACKS,0,0,2,1
4475700,2,ALDERMAN,STACKS,DA234 .G75 2007,2007,Edward the Black Prince : power in medieval Europe /,"Green, David,",X004832176,BOOK,3/21/07,11/21/07,CHECKEDOUT,0,0,0,1
390477,2,ALDERMAN,STACKS,DA234 .H37,1976,The Black Prince and his age /,"Harvey, John,",390477-1001,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
74646,2,ALDERMAN,STACKS,DA234 .L53 1986,1986,"The life and campaigns of the Black Prince : from contemporary letters, diaries and chronicles, including Chandos Herald's Life of the Black Prince /",,X001111536,BOOK,6/28/96,5/10/06,STACKS,0,0,5,1
1284947,2,ALDERMAN,STACKS,DA234 .M6,1894,"Le Prince Noir en Aquitaine 1355-1356--1362-1370,","Moisant, J. (Joseph),",X001469510,BOOK,6/30/96,3/18/02,STACKS,0,0,0,1
937712,2,ALDERMAN,STACKS,DA234 .S4 1932,1932,"The life of Edward the Black prince,","Sedgwick, Henry Dwight,",X000472903,BOOK,6/29/96,7/10/18,CHECKEDOUT,1,1,2,1
574932,2,ALDERMAN,STACKS,DA235 .A34 1899,1899,History of King Richard the Second of England.,"Abbott, Jacob,",X001096778,BOOK,6/29/96,2/2/09,STACKS,0,0,0,1
195512,2,ALDERMAN,STACKS,DA235 .A3613 1980,1980,"Chronicon Adae de Usk, A.D. 1377-1421.","Adam,",X001011516,BOOK,6/28/96,4/14/17,STACKS,2,7,3,1
2664479,2,ALDERMAN,STACKS,DA235 .A3613 1997,1997,"The chronicle of Adam Usk, 1377-1421 /","Adam,",X004054695,BOOK,3/13/97,5/15/16,STACKS,2,3,3,1
2754955,2,ALDERMAN,STACKS,DA235 .A37 1997b,1997,The age of Richard II /,,X006057740,BOOK,1/7/98,4/27/99,STACKS,0,0,5,1
6429386,2,ALDERMAN,STACKS,DA235 .B37 2014,2014,"England, arise : the people, the King and the Great Revolt of 1381 /","Barker, Juliet R. V.,",X031652919,BOOK,12/18/14,3/15/16,STACKS,1,2,0,1
6445098,2,ALDERMAN,STACKS,DA235 .B37 2014,2014,1381 : the year of the Peasants' Revolt /,"Barker, Juliet R. V.,",X031654169,BOOK,1/14/15,2/3/15,CHECKEDOUT,1,0,0,1
1241273,2,ALDERMAN,STACKS,DA235 .B57 1987,1987,Rebel before his time : the story of John Ball and the Peasants' Revolt /,"Bird, Brian.",X001337839,BOOK,6/30/96,3/15/16,STACKS,1,2,0,1
2103999,2,ALDERMAN,STACKS,DA235 .C54 1993,1993,"Chronicles of the revolution, 1397-1400 : the reign of Richard II /",,X002244724,BOOK,6/30/96,10/29/02,STACKS,0,0,4,1
4780036,2,ALDERMAN,STACKS,DA235 .D47 2007,2007,The deposition of Richard II : the record and process of the renunciation and deposition of Richard II (1399) and related writings /,,X030457429,BOOK,10/7/08,10/14/08,STACKS,0,0,0,1
937713,2,ALDERMAN,STACKS,DA235 .D6,1970,The Peasants' Revolt of 1381,"Dobson, R. B. (Richard Barrie)",X002267179,BOOK,6/29/96,4/16/18,CHECKEDOUT,1,0,2,1
650820,2,ALDERMAN,STACKS,DA235 .D6 1983,1983,The Peasants' Revolt of 1381 /,"Dobson, R. B. (Richard Barrie)",X000674070,BOOK,6/29/96,6/16/18,CHECKEDOUT,2,12,4,1
507492,2,ALDERMAN,STACKS,DA235 .D84,1975,Richard II in the early chronicles /,"Duls, Louisa DeSaussure.",X000023497,BOOK,6/29/96,8/24/96,STACKS,0,0,1,1
3859064,2,ALDERMAN,STACKS,DA235 .D86 2002,2002,The great rising of 1381 : the peasant's revolt and England's failed revolution /,"Dunn, Alasdair.",X006143150,BOOK,6/26/02,3/15/16,STACKS,1,4,1,1
3967706,2,ALDERMAN,STACKS,DA235 .D866 2003,2003,"The politics of magnate power in England and Wales, 1389-1413 /","Dunn, Alastair.",X004708053,BOOK,10/2/03,1/1/00,STACKS,0,0,1,1
2638137,2,ALDERMAN,STACKS,DA235 .E33 1995,1995,"""In der Knechtschaft werdet ihr verharren--"" : Ursachen und Verlauf des englischen Bauernaufstandes von 1381 /","Eiden, Herbert.",X004063868,BOOK,1/2/97,1/1/00,STACKS,0,0,1,1
31314,2,ALDERMAN,STACKS,DA235 .E54 1984,1984,The English rising of 1381 /,,X000908731,BOOK,6/28/96,3/15/16,STACKS,1,2,0,1
2626563,2,ALDERMAN,STACKS,DA235 .F79 1996,1996,"Peasants and landlords in later Medieval England, c. 1380-c. 1525 /","Fryde, E. B.",X004017996,BOOK,11/6/96,11/22/05,STACKS,0,0,1,1
2648777,3,CLEMONS,BY-REQUEST,DA235 .F79 1996b,1996,Peasants and landlords in later Medieval England /,"Fryde, E. B.",X004068830,BOOK,2/7/97,3/29/12,BY-REQUEST,0,0,0,1
937714,2,ALDERMAN,STACKS,DA235 .G66 1971,1971,The loyal conspiracy: the Lords Appellant under Richard II.,"Goodman, Anthony,",X002007438,BOOK,6/29/96,5/4/05,STACKS,0,0,1,1
6185476,2,ALDERMAN,STACKS,DA235 .G86 2013,2013,Richard II and the rebel earl /,"Gundy, A. K.",X031623505,BOOK,1/15/14,1/1/00,STACKS,0,0,1,1
937715,2,ALDERMAN,STACKS,DA235 .H49 1973,1973,Bond men made free: medieval peasant movements and the English rising of 1381,"Hilton, R. H. (Rodney Howard),",X000618208,BOOK,6/29/96,5/6/15,STACKS,0,6,0,1
262047,2,ALDERMAN,STACKS,DA235 .H55 1977,1977,Historia vitae et regni Ricardi Secundi /,,X000051464,BOOK,6/28/96,5/13/17,STACKS,1,2,0,1
937717,2,ALDERMAN,STACKS,DA235 .H8 1961,1961,The hollow crown;,"Hutchison, Harold F.,",X001179191,BOOK,6/29/96,7/20/17,STACKS,2,11,1,1
6915694,2,ALDERMAN,STACKS,DA235 .J56 2016,2016,Summer of blood : England's first revolution /,"Jones, Dan,",X031792824,BOOK,12/7/16,12/8/16,STACKS,1,0,0,1
937718,2,ALDERMAN,STACKS,DA235 .J6 1968,1968,The royal policy of Richard II: absolutism in the later Middle Ages,"Jones, Richard H. (Richard Hutton),",X000457341,BOOK,6/29/96,7/29/02,STACKS,0,0,1,1
6531714,2,ALDERMAN,STACKS,DA235 .J87 2015,2015,Adam Usk's secret /,"Justice, Steven,",X031725885,BOOK,3/30/15,5/13/17,STACKS,1,5,0,1
937719,2,ALDERMAN,STACKS,DA235 .M37 1968,1968,The court of Richard II.,"Mathew, Gervase,",X000311257,BOOK,6/29/96,5/4/05,STACKS,0,0,0,1
523583,2 3,ALDERMAN,STACKS,DA235 .M37 1969,1969,The court of Richard II.,"Mathew, Gervase,",X000184743,BOOK,6/29/96,8/30/15,STACKS,1,0,0,1
4224607,2,ALDERMAN,STACKS,DA235 .O27 2004,2004,When Adam delved and Eve span : a history of the Peasants' Revolt of 1381 /,"O'Brien, Mark.",X004811977,BOOK,2/17/05,11/2/11,STACKS,0,0,0,1
937720,2,ALDERMAN,STACKS,DA235 .O58 1906,1906,"The great revolt of 1381,","Oman, Charles,",X000618210,BOOK,6/29/96,7/3/16,STACKS,0,0,0,1
1375741,2,ALDERMAN,STACKS,DA235 .O58 1989b,1989,The Great Revolt of 1381 /,"Oman, Charles,",X001611981,BOOK,6/30/96,3/15/16,STACKS,1,4,2,1
133882,2,ALDERMAN,STACKS,DA235 .P37,1981,"The English rising of 1381 : Past and Present Society Conference, Wednesday 1 July 1981, at the Geological Society of London, Burlington House, Piccadilly, London.",Past and Present Society. Conference,X000967472,BOOK,6/28/96,4/10/18,CHECKEDOUT,1,3,2,1
554318,2 3,ALDERMAN,STACKS,DA235 .R4 1971,1971,"The Reign of Richard II: essays in honour of May McKisack,",,X000023466,BOOK,6/29/96,5/2/18,STACKS,1,1,0,1
554318,2 3,CLEMONS,BY-REQUEST,DA235 .R4 1971,1971,"The Reign of Richard II: essays in honour of May McKisack,",,X000015833,BOOK,6/29/96,5/2/13,BY-REQUEST,1,1,0,1
961484,2,ALDERMAN,STACKS,DA235 .R45,1898,"Le soulèvement des travailleurs d'Angleterre en 1381,","Réville, André,",X001177524,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1
2896312,2,ALDERMAN,STACKS,DA235 .R53 1999,1999,Richard II : the art of kingship /,,X004311470,BOOK,3/30/99,8/30/15,STACKS,1,0,0,1
937721,2,ALDERMAN,STACKS,DA235 .R8 1955,1955,The English intervention in Spain & Portugal in the time of Edward III & Richard II.,"Russell, P. E. (Peter Edward),",X004619900,BOOK,6/29/96,9/14/16,CHECKEDOUT,1,0,0,1
2697628,2 3,ALDERMAN,STACKS,DA235 .S26 1997,1997,Richard II /,"Saul, Nigel.",X004104782,BOOK,6/24/97,1/25/18,CHECKEDOUT,3,7,0,1
2697628,2 3,CLEMONS,BY-REQUEST,DA235 .S26 1997,1997,Richard II /,"Saul, Nigel.",X004104108,BOOK,6/24/97,5/2/18,BY-REQUEST,2,6,0,1
113905,2,ALDERMAN,STACKS,DA235 .S46,1981,The life and times of Richard II /,"Senior, Michael,",X000506058,BOOK,6/28/96,1/19/05,STACKS,0,0,2,1
550578,2 3,ALDERMAN,STACKS,DA235 .S76 1941,1941,"Richard II,","Steel, Anthony Bedford,",X000364782,BOOK,6/29/96,4/23/16,STACKS,1,2,1,1
937722,2,ALDERMAN,STACKS,DA235 .T83 1904,1904,England in the age of Wycliffe;,"Trevelyan, George Macaulay,",X000377173,BOOK,6/29/96,3/16/17,STACKS,2,4,2,1
405770,2,ALDERMAN,STACKS,DA235 .T83 1909,1909,England in the age of Wycliffe /,"Trevelyan, George Macaulay,",X000054569,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
199413,2,ALDERMAN,STACKS,DA235 .T8312 1980,1980,The peasants' rising and the Lollards.,"Powell, Edgar,",X001011514,BOOK,6/28/96,1/3/03,STACKS,0,0,1,1
937723,2,ALDERMAN,STACKS,DA235 .T9,1973,Richard II and the English nobility.,"Tuck, Anthony.",X000023465,BOOK,6/29/96,5/2/18,STACKS,2,3,0,1
148459,2,ALDERMAN,STACKS,DA235 .W37 1982,1982,"The Westminster Chronicle, 1381-1394 /",,X000354916,BOOK,6/28/96,5/2/18,STACKS,2,3,2,1
6268976,2,ALDERMAN,STACKS,DA237 .D4 A3 2014,2014,"Elizabeth de Burgh, Lady of Clare (1295-1360) : household and other records /",,X031637839,BOOK,6/13/14,1/1/00,STACKS,0,0,0,1
2868890,2,ALDERMAN,STACKS,DA237 .D4 U53 1999,1999,For her good estate : the life of Elizabeth de Burgh /,"Underhill, Frances A. (Frances Ann),",X004354804,BOOK,1/13/99,10/29/02,STACKS,0,0,0,1
937724,2,ALDERMAN,STACKS,DA237 .H4 F6 1969,1969,"The King's lieutenant: Henry of Grosmont, First Duke of Lancaster, 1310-1361","Fowler, Kenneth,",X001638482,BOOK,6/29/96,8/30/15,STACKS,1,0,1,1
3882238,2,ALDERMAN,STACKS,DA237 .K46 G66 2002,2002,Margery Kempe and her world /,"Goodman, Anthony,",X004634869,BOOK,4/1/03,7/13/18,CHECKEDOUT,1,3,4,1
4395872,2,ALDERMAN,STACKS,DA237 .S99 L83 2006,2006,Katherine Swynford : the history of a medieval mistress /,"Lucraft, Jeanette.",X004834050,BOOK,9/13/06,6/21/18,CHECKEDOUT,0,80,1,1
30525,2,ALDERMAN,STACKS,DA237 .W8 D7 1890,1890,The life of William of Wykeham.,"Drane, Augusta Theodosia,",X000154089,BOOK,6/28/96,8/29/13,STACKS,2,1,0,1
635782,2,ALDERMAN,STACKS,DA237 .W8 M6,1887,"Life of William of Wykeham, sometime bishop of Winchester and lord high chancellor of England. With appendices.","Moberly, George Herbert,",X000317338,BOOK,6/29/96,8/29/13,STACKS,1,1,0,1
317334,2,ALDERMAN,STACKS,DA240 .A2 1876,1876,Chronicon Adæ de Usk : A. D. 1377-1404 /,"Adam,",X000299327,BOOK,6/28/96,2/2/09,STACKS,0,0,0,1
407773,2,ALDERMAN,STACKS,DA240 .A2 1904,1904,"Chronicon Adæ de Usk, A. D. 1377-1421;","Adam,",X001096779,BOOK,6/28/96,10/17/03,STACKS,0,0,0,1
2861052,2,ALDERMAN,STACKS,DA240 .A7 1998,1998,"The Armburgh papers : the Brokholes inheritance in Warwickshire, Hertfordshire, and Essex, c.1417-c.1453 : Chetham's Manuscript Mun. E.6.10 (4) /","Armburgh, Joan.",X004262446,BOOK,12/7/98,1/23/01,STACKS,0,0,0,1
254767,2,ALDERMAN,STACKS,DA240 .B4 1951,1951,The Pastons and their England; studies in an age of transition.,"Bennett, H. S. (Henry Stanley),",X000210429,BOOK,6/28/96,2/25/11,STACKS,0,0,1,1
2290896,2,ALDERMAN,STACKS,DA240 .B7,1956,"A small household of the XVth century, being the account book of Munden's Chantry, Bridport;",Bridport (England). St. Michael's Chapel.,X000909441,BOOK,7/1/96,2/25/11,STACKS,0,0,1,1
212858,2,ALDERMAN,STACKS,DA240 .B74 1979 v.1,1979,British Library Harleian manuscript 433 /,British Museum,X000154388,BOOK,6/28/96,5/13/04,STACKS,0,0,0,1
212858,2,ALDERMAN,STACKS,DA240 .B74 1979 v.2,1979,British Library Harleian manuscript 433 /,British Museum,X000601465,BOOK,6/28/96,5/13/04,STACKS,0,0,0,1
212858,2,ALDERMAN,STACKS,DA240 .B74 1979 v.3,1979,British Library Harleian manuscript 433 /,British Museum,X000601466,BOOK,6/28/96,5/13/04,STACKS,0,0,0,1
212858,2,ALDERMAN,STACKS,DA240 .B74 1979 v.4,1979,British Library Harleian manuscript 433 /,British Museum,X001012142,BOOK,6/28/96,5/13/04,STACKS,0,0,0,1
98798,2,ALDERMAN,STACKS,DA240 .C48 1943,1943,The Chartulary of Lewes Priory : the portions relating to counties other than Sussex.,,X001016975,BOOK,6/28/96,2/2/09,STACKS,0,0,0,1
1224094,2,ALDERMAN,STACKS,DA240 .C76 1986,1986,The Crowland chronicle continuations ; 1459-1486 /,,X001294326,BOOK,6/30/96,7/18/17,STACKS,1,0,1,1
4004082,2,ALDERMAN,STACKS,DA240 .E58 2003,2003,"An English chronicle, 1377-1461 : edited from Aberystwyth, National Library of Wales MS 21068 and Oxford, Bodleian Library MS Lyell 34 /",,X004743208,BOOK,1/29/04,5/2/18,STACKS,2,3,2,1
515065,2,ALDERMAN,STACKS,DA240 .G47,1975,The deeds of Henry the Fifth /,,X000387772,BOOK,6/29/96,12/13/17,CHECKEDOUT,2,10,2,1
2820450,2 14,ALDERMAN,STACKS,DA240 .G54 1998,1998,A medieval family : the Pastons of fifteenth-century England /,"Gies, Frances.",X004190443,BOOK,8/11/98,7/13/10,CHECKEDOUT,0,0,1,1
2827308,2,ALDERMAN,STACKS,DA240 .K4 1963,1962,"English historical literature in the fifteenth century,","Kingsford, Charles Lethbridge,",X000460742,BOOK,9/2/98,3/24/01,STACKS,0,0,1,1
937726,2,ALDERMAN,STACKS,DA240 .P27 1872 V.1,1872,The Paston letters.,,X000936417,BOOK,6/29/96,7/6/16,STACKS,0,0,1,1
937726,2,ALDERMAN,STACKS,DA240 .P27 1872 V.2,1872,The Paston letters.,,X000936478,BOOK,6/29/96,12/19/17,STACKS,0,0,1,1
937726,2,ALDERMAN,STACKS,DA240 .P27 1872 V.3,1872,The Paston letters.,,X031911943,BOOK,10/25/17,1/1/00,STACKS,0,0,0,1
937726,2,ALDERMAN,STACKS,DA240 .P27 1872a V.1,1872,The Paston letters.,,X031911942,BOOK,10/25/17,1/1/00,STACKS,0,0,0,1
937726,2,ALDERMAN,STACKS,DA240 .P27 1872a V.2,1872,The Paston letters.,,X031616112,BOOK,3/28/13,4/18/13,STACKS,1,0,0,1
937726,2,ALDERMAN,STACKS,DA240 .P27 1872a V.3,1872,The Paston letters.,,X001269899,BOOK,6/29/96,7/3/16,STACKS,0,0,1,1
937728,2,ALDERMAN,STACKS,DA240 .P27 1910 V.3,1900,The Paston letters 1422-1590 A. D.,,X000299717,BOOK,6/29/96,2/2/09,STACKS,0,0,2,1
937728,2,ALDERMAN,STACKS,DA240 .P27 1910 V.4,1900,The Paston letters 1422-1590 A. D.,,X000428870,BOOK,6/29/96,2/2/09,STACKS,0,0,1,1
937729,2,ALDERMAN,STACKS,DA240 .P27 1938 v.1,1935,The Paston letters ...,,X000591177,BOOK,6/29/96,6/15/01,STACKS,0,0,1,1
937729,2,ALDERMAN,STACKS,DA240 .P27 1938 V.1,1935,The Paston letters ...,,X001129787,BOOK,6/29/96,2/2/09,STACKS,0,0,0,1
4216978,2,ALDERMAN,STACKS,DA240 .P294 2004 pt.1,2004,Paston letters and papers of the fifteenth century.,,X004851565,BOOK,12/20/04,5/10/06,STACKS,0,0,1,1
4216978,2,ALDERMAN,STACKS,DA240 .P294 2004 pt.2,2004,Paston letters and papers of the fifteenth century.,,X004851566,BOOK,12/20/04,5/10/06,STACKS,0,0,1,1
4216978,2,ALDERMAN,STACKS,DA240 .P294 2004 pt.3,2004,Paston letters and papers of the fifteenth century.,,X030151095,BOOK,11/20/06,1/1/00,STACKS,0,0,2,1
541006,2 14,ALDERMAN,STACKS,DA240 .P294 pt.1,1971,"Paston letters and papers of the fifteenth century,",,X000309970,BOOK,6/29/96,11/8/08,STACKS,0,0,4,1
541006,2 14,ALDERMAN,STACKS,DA240 .P294 pt.2,1971,"Paston letters and papers of the fifteenth century,",,X000309975,BOOK,6/29/96,8/19/99,STACKS,0,0,2,1
942463,2,ALDERMAN,STACKS,DA240 .P32 1958,1958,"Paston letters,",,X000300294,BOOK,6/29/96,11/25/13,STACKS,1,0,0,1
2295385,2,ALDERMAN,STACKS,DA240 .P35 1993,1993,The Pastons : a family in the Wars of the Roses /,,X002481045,BOOK,7/1/96,2/21/18,STACKS,3,1,0,1
4215526,2,ALDERMAN,STACKS,DA240 .P37 2004,2004,The Paston women : selected letters /,,X004804505,BOOK,12/10/04,2/21/18,STACKS,1,0,2,1
1776319,2,ALDERMAN,STACKS,DA240 .R53 1990,1990,The Paston family in the fifteenth century : the first phase /,"Richmond, Colin.",X001858622,BOOK,6/30/96,2/25/11,STACKS,0,0,0,1
942464,2,ALDERMAN,STACKS,DA240 .W35,1937,"The St. Albans chronicle 1406-1420,","Walsingham, Thomas,",X000237819,BOOK,6/29/96,11/28/00,STACKS,0,0,2,1
3976905,2,ALDERMAN,STACKS,DA240 .W35 2003 v.1,2003,The St Albans chronicle : the Chronica maiora of Thomas Walsingham /,"Walsingham, Thomas,",X004745315,BOOK,1/7/04,5/13/17,STACKS,2,4,0,1
4331642,2,ALDERMAN,STACKS,DA240 .W35 2005,2005,"The Chronica maiora of Thomas Walsingham, 1376-1422 /","Walsingham, Thomas,",X004900921,BOOK,12/3/05,5/13/17,STACKS,1,5,0,1
34509,2,ALDERMAN,STACKS,DA240 .W4 1968 v.1,1968,"Anchiennes cronicques d'Engleterre par Jehan de Wavrin. Choix de chapitres inédits,","Wavrin, Jehan de,",X001096780,BOOK,6/28/96,1/28/11,STACKS,0,0,0,1
34509,2,ALDERMAN,STACKS,DA240 .W4 1968 v.2,1968,"Anchiennes cronicques d'Engleterre par Jehan de Wavrin. Choix de chapitres inédits,","Wavrin, Jehan de,",X030526786,BOOK,2/2/09,1/28/11,STACKS,0,0,0,1
34509,2,ALDERMAN,STACKS,DA240 .W4 1968 v.2,1968,"Anchiennes cronicques d'Engleterre par Jehan de Wavrin. Choix de chapitres inédits,","Wavrin, Jehan de,",X031911944,BOOK,10/25/17,1/1/00,STACKS,0,0,0,1
34509,2,ALDERMAN,STACKS,DA240 .W4 1968 v.3,1968,"Anchiennes cronicques d'Engleterre par Jehan de Wavrin. Choix de chapitres inédits,","Wavrin, Jehan de,",X030526787,BOOK,2/2/09,1/28/11,STACKS,0,0,0,1
34509,2,ALDERMAN,STACKS,DA240 .W4 1968 v.3,1968,"Anchiennes cronicques d'Engleterre par Jehan de Wavrin. Choix de chapitres inédits,","Wavrin, Jehan de,",X031911945,BOOK,10/25/17,1/1/00,STACKS,0,0,0,1
942465,2,ALDERMAN,STACKS,DA240 .W4 v.1,1858,"Anchiennes cronicques d'Engleterre,","Wavrin, Jehan de,",X031911946,BOOK,10/25/17,10/26/17,STACKS,0,0,0,1
3683754,2 14,ALDERMAN,STACKS,DA245 .A24 2001,2001,"From the brink of the apocalypse : confronting famine, war, plague, and death in the later Middle Ages /","Aberth, John,",X004420341,BOOK,1/23/01,7/13/18,CHECKEDOUT,2,4,2,1
1368424,2,ALDERMAN,STACKS,DA245 .B43 1989,1989,From lord to patron : lordship in late medieval England /,"Bean, J. M. W. (John Malcolm William)",X001609087,BOOK,6/30/96,4/22/11,STACKS,0,0,2,1
2516452,2,ALDERMAN,STACKS,DA245 .B64 1996,1996,Bodies and disciplines : intersections of literature and history in fifteenth-century England /,,X006057168,BOOK,7/1/96,2/14/05,STACKS,0,0,5,1
2714980,2 14,ALDERMAN,STACKS,DA245 .B8 1997,1997,"The closing of the Middle Ages? : England, 1471-1529 /","Britnell, R. H.",X006047235,BOOK,12/9/97,6/11/18,CHECKEDOUT,1,19,2,1
4366091,3,CLEMONS,BY-REQUEST,DA245 .C3687 2006,2006,Blood and roses : one family's struggle and triumph during England's tumultuous wars of the roses /,"Castor, Helen.",X030036044,BOOK,5/8/06,9/3/12,CHECKEDOUT,1,0,0,1
3558465,2,ALDERMAN,STACKS,DA245 .C37 2000,2000,"The king, the crown, and the Duchy of Lancaster : public authority and private power, 1399-1461 /","Castor, Helen.",X004435724,BOOK,8/22/00,4/27/06,STACKS,0,0,0,1
942466,2,ALDERMAN,STACKS,DA245 .C45 1964,1964,"Lancastrians, Yorkists, and Henry VII,","Chrimes, S. B. (Stanley Bertram),",X000316599,BOOK,6/29/96,4/13/12,STACKS,1,0,0,1
4622643,2,ALDERMAN,STACKS,DA245 .C56 2007,2007,"Conflicts, consequences and the crown in the late Middle Ages /",,X030262096,BOOK,9/6/07,9/24/14,STACKS,0,0,0,1
1345806,2 14,ALDERMAN,STACKS,DA245 .C6 1962,1962,The last Plantagenets.,"Costain, Thomas B. (Thomas Bertram),",X001535981,BOOK,6/30/96,8/20/12,STACKS,1,0,0,1
4506442,2,ALDERMAN,STACKS,DA245 .C73 2007,2007,The Yorkists : the history of a dynasty /,"Crawford, Anne.",X004832263,BOOK,4/5/07,9/22/10,STACKS,0,0,1,1
942467,2,ALDERMAN,STACKS,DA245 .D415,1888,England in the fifteenth century.,"Denton, W. (William),",X004443531,BOOK,5/24/00,1/28/11,STACKS,0,0,2,1
2450496,2,ALDERMAN,STACKS,DA245 .E46 1995,1995,England and the Low Countries in the late Middle Ages /,,X002641263,BOOK,7/1/96,2/25/13,STACKS,1,0,2,1
1332022,2,ALDERMAN,STACKS,DA245 .E49 1987,1987,England in the fifteenth century : proceedings of the 1986 Harlaxton Symposium /,,X001454505,BOOK,6/30/96,2/23/17,STACKS,2,0,2,1
2388739,2,ALDERMAN,STACKS,DA245 .F52 1994,1994,Fifteenth-Century attitudes : perceptions of society in late medieval England /,,X002597704,BOOK,7/1/96,4/15/18,CHECKEDOUT,4,7,3,1
942468,2,ALDERMAN,STACKS,DA245 .F54 1972,1972,"Fifteenth-century England, 1399-1509: studies in politics and society;",,X000238855,BOOK,6/29/96,5/27/10,STACKS,0,0,0,1
3969695,2,ALDERMAN,STACKS,DA245 .F68 2003,2003,The fourteenth and fifteenth centuries /,,X004734037,BOOK,9/25/03,5/27/10,STACKS,0,0,1,1
942469,2,ALDERMAN,STACKS,DA245 .G145 1875,1886,"The houses of Lancaster and York, with the conquest and loss of France.","Gairdner, James,",X002649837,BOOK,6/29/96,10/1/99,STACKS,0,0,0,1
942470,2,ALDERMAN,STACKS,DA245 .G145 1889,1889,"The houses of Lancaster and York, with the conquest and loss of France;","Gairdner, James,",X000498523,BOOK,6/29/96,7/3/16,STACKS,0,0,1,1
166248,2,ALDERMAN,STACKS,DA245 .G796 1894 V.1,1894,"Town life in the fifteenth century,","Green, Alice Stopford,",X001423306,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
166248,2,ALDERMAN,STACKS,DA245 .G796 1894 V.2,1894,"Town life in the fifteenth century,","Green, Alice Stopford,",X031911952,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1
4689844,2,ALDERMAN,STACKS,DA245 .H3155 2006,2006,Shaping the nation : England 1360-1461 /,"Harriss, G. L.",X030358102,BOOK,2/18/08,5/2/18,STACKS,2,2,2,1
3892338,2,ALDERMAN,STACKS,DA245 .H526 2002,2002,English political culture in the fifteenth century /,"Hicks, M. A. (Michael A.),",X004644433,BOOK,10/25/02,11/18/02,STACKS,0,0,0,1
3913189,2,ALDERMAN,STACKS,DA245 .H526 2002,2002,English political culture in the fifteenth century /,"Hicks, M. A. (Michael A.),",X004664541,BOOK,1/28/03,10/6/10,STACKS,0,0,1,1
297613,2,ALDERMAN,STACKS,DA245 .H53 1979,1979,England in the age of Caxton /,"Hindley, Geoffrey.",X000072065,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1
942471,2,ALDERMAN,STACKS,DA245 .H8 1962,1962,Fifteenth century England.,"Hung, Percival,",X000497303,BOOK,6/29/96,10/23/05,STACKS,0,0,1,1
1345807,2,ALDERMAN,STACKS,DA245 .K4,1962,The Yorkist age; daily life during the Wars of the Roses.,"Kendall, Paul Murray,",X000155888,BOOK,6/30/96,1/1/00,STACKS,0,0,1,1
