Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items,Item Legacy Total Charges
2485003,2,ALDERMAN,STACKS,HM101 .S834 1995,1995,An introduction to theories of popular culture /,"Strinati, Dominic.",X002698346,BOOK,7/1/96,5/15/11,STACKS,0,0,0,1,49
697091,2,ALDERMAN,STACKS,HM101 .S86 1985,1985,"Razón y pasión en la prensa popular : un estudio sobre cultura popular, cultura de masas y cultura política /","Sunkel, Guillermo.",X001205705,BOOK,6/29/96,1/23/09,STACKS,0,0,0,1,1
2762036,2,ALDERMAN,STACKS,HM101 .S947 1998,1998,an introduction to the critical discourses of cultural studies / Culture and critique :,"Surber, Jere Paul.",X004151459,BOOK,1/28/98,9/6/10,STACKS,0,0,5,1,9
2856501,2,ALDERMAN,STACKS,HM101 .S955 1998,1998,Cultural theory and the problem of modernity /,"Swingewood, Alan.",X004153788,BOOK,11/23/98,4/19/13,STACKS,1,0,1,1,23
2371648,2,ALDERMAN,STACKS,HM101 .S957 1994,1994,zur Kultursoziologie der Moderne nach Pierre Bourdieu / Das symbolische Kapital der Lebensstile :,,X002578007,BOOK,7/1/96,5/27/08,STACKS,0,0,0,1,2
1869916,2,ALDERMAN,STACKS,HM101 .S989 1991,1991,the theory of social becoming / Society in action :,"Sztompka, Piotr.",X002037329,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,3
2242357,2,ALDERMAN,STACKS,HM101 .S9893 1994,1994,The sociology of social change /,"Sztompka, Piotr.",X002330951,BOOK,7/1/96,7/22/13,STACKS,2,3,0,1,60
3536310,2,ALDERMAN,STACKS,HM101 .T33 2000,2000,Chinese modern : the heroic and quotidian /,"Tang, Xiaobing,",X004418501,BOOK,5/23/00,9/27/18,STACKS,4,3,0,1,10
2332412,2,ALDERMAN,STACKS,HM101 .T44 1994,1994,"Media, culture, and morality /","Tester, Keith,",X002523181,BOOK,7/1/96,5/15/11,STACKS,0,0,3,1,9
2477346,2,ALDERMAN,STACKS,HM101 .T4743 1995b,1995,an interdisciplinary critique after postmodernism / Theorizing culture :,,X002677101,BOOK,7/1/96,8/13/18,CHECKEDOUT,1,5,5,1,18
2099042,2,ALDERMAN,STACKS,HM101 .T475 1992,1992,Theory of culture /,,X002230868,BOOK,6/30/96,5/14/18,CHECKEDOUT,1,6,1,1,19
2526498,2,ALDERMAN,STACKS,HM101 .T476 1996,1996,The theory of institutional design /,,X002765104,BOOK,7/1/96,4/2/15,STACKS,3,0,2,1,40
466133,2,ALDERMAN,STACKS,HM101 .T48,1974,Thinking about change : essays /,,X000291465,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,0
2629102,2,ALDERMAN,STACKS,HM101 .T485 1995,1995,This will hurt : the restoration of virtue and civic order /,,X004029350,BOOK,2/10/97,10/30/00,STACKS,0,0,0,1,11
2314251,2,ALDERMAN,STACKS,HM101 .T49 1994,1994,an introduction / Tools for cultural studies :,"Thwaites, Tony.",X002528716,BOOK,7/1/96,4/28/11,STACKS,0,0,1,1,12
1679876,2,ALDERMAN,STACKS,HM101 .T5135 1990,1990,Cultural theory /,"Thompson, Michael.",X001785853,BOOK,6/30/96,11/11/05,STACKS,0,0,9,1,44
356984,2,ALDERMAN,STACKS,HM101 .T52,1976,Soziologie der Kultur /,"Thurn, Hans Peter,",X000064364,BOOK,6/28/96,9/7/09,STACKS,0,0,0,1,0
68583,2,ALDERMAN,STACKS,HM101 .T555 1984,1984,"Big structures, large processes, huge comparisons /","Tilly, Charles.",X000978757,BOOK,6/28/96,4/4/15,STACKS,1,1,5,1,76
4656645,2,ALDERMAN,STACKS,HM101 .T6 1934,1934,"Theories of social progress; a critical study of the attempts to formulate the conditions of human advance,","Todd, Arthur James,",X030339757,BOOK,11/19/07,9/7/09,STACKS,0,0,0,1,0
687322,2,ALDERMAN,STACKS,HM101 .T614 1987,1987,"culture, authority, and change / The causes of progress :","Todd, Emmanuel,",X001207297,BOOK,6/29/96,12/18/15,STACKS,2,24,0,1,31
654721,2 3,ALDERMAN,STACKS,HM101 .T624 1983,1983,Previews & premises : an interview with the author of Future shock and The third wave /,"Toffler, Alvin.",X000506326,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
2903229,2,ALDERMAN,STACKS,HM101 .T633 1999,1999,Globalization and culture.,"Tomlinson, John,",X006018360,BOOK,4/19/99,7/5/18,STACKS,7,5,4,1,50
1243744,2,ALDERMAN,STACKS,HM101 .T6513 1988,1988,Return of the actor : Social theory in post industrial society /,"Touraine, Alain.",X001360458,BOOK,6/30/96,4/6/11,STACKS,0,0,0,1,41
3796744,2,ALDERMAN,STACKS,HM101 .T66 2001,2001,"Trading cultures : the worlds of Western merchants : essays on authority, objectivity, and evidence /",,X006126434,BOOK,12/4/01,6/28/13,STACKS,1,0,3,1,5
44449,2,ALDERMAN,STACKS,HM101 .T673 1984,1984,Tradycja i nowoczesno?? /,,X000986470,BOOK,6/28/96,9/7/09,STACKS,0,0,0,1,0
2831615,2,ALDERMAN,STACKS,HM101 .T6735 1998,1998,Trajectories : Inter-Asia cultural studies /,,X006020256,BOOK,9/16/98,3/23/10,STACKS,0,0,3,1,4
638673,2,ALDERMAN,STACKS,HM101 .T675 1981,1981,Transformations sociales et dynamique culturelle /,,X000594282,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
1931576,2,ALDERMAN,STACKS,HM101 .T677 1992,1992,"essays on power, wealth, and belief / Transition to modernity :",,X002048236,BOOK,6/30/96,6/28/13,STACKS,1,0,5,1,12
556962,2 3,ALDERMAN,STACKS,HM101 .T684,1972,The analysis of subjective culture,"Triandis, Harry Charalambos,",X000171612,BOOK,6/29/96,10/8/13,STACKS,1,0,1,1,29
556962,2 3,CLEMONS,BY-REQUEST,HM101 .T684,1972,The analysis of subjective culture,"Triandis, Harry Charalambos,",X000171613,BOOK,6/29/96,5/12/13,BY-REQUEST,0,2,0,1,5
2956696,2,ALDERMAN,STACKS,HM101 .T78 1999,1999,theory and method in cultural studies / Decoding culture :,"Tudor, Andrew,",X006107597,BOOK,10/19/99,6/7/04,STACKS,0,0,1,1,4
481538,2,ALDERMAN,STACKS,HM101 .T84 1949,1949,Millennium and utopia; a study in the background of the idea of progress.,"Tuveson, Ernest Lee.",X030208812,BOOK,3/27/07,8/30/16,STACKS,1,0,0,1,3
243189,2,ALDERMAN,STACKS,HM101 .V2 1963,1963,"Passion and social constraint,","Van den Haag, Ernest.",X000546900,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1,0
1306111,2,ALDERMAN,STACKS,HM101 .V25 1976,1976,an analysis of attitudes and personality / Social change :,"Vasudeva, Promila,",X001491771,BOOK,6/30/96,5/18/10,STACKS,0,0,0,1,1
1249904,2,ALDERMAN,STACKS,HM101 .V5 1987,1987,relais et réseaux de diffusion en Europe 14e-19e siècles / La ville et l'innovation :,,X001318150,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
17107,2,ALDERMAN,STACKS,HM101 .W17 1982,1982,Pobreza y cultura : crisis y concierto /,"Wagner de Reyna, Alberto.",X000921457,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
2442988,2 3,ALDERMAN,STACKS,HM101 .W225 1995,1995,Material girls : making sense of feminist cultural theory /,"Walters, Suzanna Danuta.",X002627172,BOOK,7/1/96,4/18/18,STACKS,1,0,1,1,28
528757,2,ALDERMAN,STACKS,HM101 .W435,1969,"society, psyche, and value change The wish to be free;","Weinstein, Fred,",X000236585,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
2925538,2,ALDERMAN,STACKS,HM101 .W44 1999,1999,"A new modernity? : change in science, literature and politics /","Wheeler, Wendy.",X006029484,BOOK,7/6/99,6/5/04,STACKS,0,0,0,1,3
2791010,2,ALDERMAN,STACKS,HM101 .W448 1998,1998,Culture and social theory /,"Wildavsky, Aaron B.",X004177575,BOOK,5/1/98,11/13/05,STACKS,0,0,2,1,18
810473,2,ALDERMAN,STACKS,HM101 .W45 1965,1965,The origins of modern consciousness; essays,"Weiss, John,",X000619170,BOOK,12/7/17,1/1/00,STACKS,0,0,0,1,0
810473,2,ALDERMAN,STACKS,HM101 .W45 1965,1965,The origins of modern consciousness; essays,"Weiss, John,",X004390436,BOOK,6/29/96,2/18/16,STACKS,1,0,3,1,13
810473,2,ALDERMAN,STACKS,HM101 .W45 1965,1965,The origins of modern consciousness; essays,"Weiss, John,",X032086734,BOOK,4/6/18,1/1/00,STACKS,0,0,0,1,0
180746,2,ALDERMAN,STACKS,HM101 .W4536,1981,Culture /,"Williams, Raymond.",X000493707,BOOK,6/28/96,5/13/18,STACKS,2,19,2,1,70
152725,2,ALDERMAN,STACKS,HM101 .W454,1980,Problems in materialism and culture : selected essays /,"Williams, Raymond.",X000175560,BOOK,6/28/96,6/13/18,STACKS,4,8,19,1,102
2458324,2 3,ALDERMAN,STACKS,HM101 .W454 1995,1995,The sociology of culture /,"Williams, Raymond.",X002668316,BOOK,7/1/96,5/10/14,STACKS,0,3,3,1,71
2458324,2 3,CLEMONS,BY-REQUEST,HM101 .W454 1995,1995,The sociology of culture /,"Williams, Raymond.",X006025753,BOOK,7/1/96,5/14/18,CHECKEDOUT,3,3,2,1,42
1647189,2,ALDERMAN,STACKS,HM101 .W4548 1989b,1989,What I came to say /,"Williams, Raymond.",X001703888,BOOK,6/30/96,9/6/16,STACKS,2,12,2,1,30
566133,2,ALDERMAN,STACKS,HM101 .W455,1972,human culture transmitted. Introduction to socialization;,"Williams, Thomas Rhys,",X000391455,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,5
62905,2,ALDERMAN,STACKS,HM101 .W475 1984,1984,Tradition and innovation : the idea of civilization as culture and its significance /,"Wilson, H. T.",X000914174,BOOK,6/28/96,5/4/98,STACKS,0,0,0,1,7
416868,2,ALDERMAN,STACKS,HM101 .W54,1976,"Mass society, social organization, and democracy /","Willmuth, Sidney.",X000709245,BOOK,6/29/96,1/1/00,STACKS,0,0,1,1,0
142613,2,ALDERMAN,STACKS,HM101 .W78,1979,szkice socjologiczne / Rozumienie kultury :,"Wnuk-Lipi?ski, Edmund.",X000399769,BOOK,6/28/96,9/7/09,STACKS,0,0,0,1,0
2893643,2,ALDERMAN,STACKS,HM101 .W893 1999,1999,"World-systems theory in practice : leadership, production, and exchange /",,X004276338,BOOK,3/22/99,4/15/16,STACKS,1,0,4,1,18
2574778,2,ALDERMAN,STACKS,HM101 .Y68 1996,1996,political conflict in literary and cultural theory / Torn halves :,"Young, Robert,",X002778644,BOOK,7/1/96,9/15/04,STACKS,0,0,1,1,14
590423,2,ALDERMAN,STACKS,HM101 .Z285,1973,Processes and phenomena of social change,"Zaltman, Gerald.",X000546902,BOOK,6/29/96,3/9/12,STACKS,0,3,1,1,175
406220,2 5 14,ALDERMAN,STACKS,HM101 .Z287,1977,Strategies for planned change /,"Zaltman, Gerald.",406220-2001,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
533733,2,ALDERMAN,STACKS,HM101 .Z48,1970,"a cultural analysis of our time, The abstract society;","Zijderveld, Anton C.,",X000546903,BOOK,6/29/96,1/10/05,STACKS,0,0,1,1,12
554821,2 3,ALDERMAN,STACKS,HM101 .Z6,1964,Explorations in social change.,"Zollschan, George K.,",X000185911,BOOK,6/29/96,6/7/99,STACKS,0,0,1,1,24
2626386,2,ALDERMAN,STACKS,HM101 .Z887 1996,1996,Zwischenbilanz der Wiedervereinigung : Strukturwandel und Mobilität im Transformationsprozess /,,X004054125,BOOK,12/20/96,9/11/98,STACKS,0,0,0,1,8
4231356,2,ALDERMAN,STACKS,HM1011 .A24 2004,2004,Experiments with people : revelations from social psychology /,"Abelson, Robert P.",X004844550,BOOK,3/15/05,4/19/06,STACKS,0,0,0,1,3
4379726,2,ALDERMAN,STACKS,HM1011 .C66 2006,2006,Contemporary social psychological theories /,,X004904793,BOOK,7/12/06,10/16/18,STACKS,2,1,3,1,14
4351376,2,ALDERMAN,STACKS,HM1011 .C75 2006,2006,"explorations across education, work, and everyday life / Critical perspectives on activity :",,X004901850,BOOK,2/28/06,10/10/18,CHECKEDOUT,0,51,0,1,62
4295014,2,ALDERMAN,STACKS,HM1011 .C88 2005,2005,Cynicism from Diogenes to Dilbert /,"Cutler, Ian,",X004858855,BOOK,8/11/05,3/10/18,STACKS,2,9,2,1,13
4303220,2,ALDERMAN,STACKS,HM1013 .O64 2006,2006,performance in/as communication and cultural studies / Opening acts :,,X004896887,BOOK,9/13/05,8/14/17,CHECKEDOUT,1,0,0,1,3
7386816,2,ALDERMAN,STACKS,HM1017 .M85 2018,2018,The internet trap : five costs of living online /,"Mukherjee, Ashesh",X031841445,BOOK,3/14/18,8/26/18,CHECKEDOUT,3,3,0,1,6
4593305,2,ALDERMAN,STACKS,HM1017 .O94 2007,2007,The Oxford handbook of Internet psychology /,,X004832536,BOOK,5/23/07,8/26/18,CHECKEDOUT,2,0,0,1,63
4734950,2,ALDERMAN,STACKS,HM1017 .P79 2008,2008,"theory, research, applications / Psychological aspects of cyberspace :",,X030259453,BOOK,6/17/08,8/26/18,CHECKEDOUT,2,0,2,1,4
4293568,2,ALDERMAN,STACKS,HM1017 .S62 2005,2005,understanding human behavior in cyberspace / The social net :,,X004863728,BOOK,7/19/05,8/20/18,CHECKEDOUT,3,1,3,1,14
4779420,2,ALDERMAN,STACKS,HM1017 .W45 2009,2009,"Truth, lies and trust on the Internet /","Whitty, Monica T.,",X030277593,BOOK,10/3/08,8/26/18,CHECKEDOUT,2,1,2,1,13
5814548,2,ALDERMAN,STACKS,HM1019 .A76 2012,2012,C. Wright Mills and the making of political intellectuals / Taking it big :,"Aronowitz, Stanley.",X030844208,BOOK,10/10/12,11/15/12,STACKS,1,2,0,1,3
3524493,2,ALDERMAN,STACKS,HM1019 .H36 2000,2000,Handbook of research methods in social and personality psychology /,,X004405711,BOOK,4/12/00,5/16/18,STACKS,5,2,13,1,60
6366034,2,ALDERMAN,STACKS,HM1019 .P37 2015,2015,Psychology after deconstruction : erasure and social reconstruction /,"Parker, Ian,",X031629269,BOOK,7/16/14,1/1/00,STACKS,0,0,0,1,0
6386587,2,ALDERMAN,STACKS,HM1019 .P375 2015,2015,"Psychology after discourse analysis : concepts, methods, critique /","Parker, Ian,",X031652257,BOOK,9/10/14,1/1/00,STACKS,0,0,0,1,0
3969260,2,ALDERMAN,STACKS,HM1019 .S24 2004,2004,The Sage handbook of methods in social psychology /,,X004704600,BOOK,9/23/03,5/16/18,STACKS,2,5,0,1,21
6515461,2,ALDERMAN,STACKS,HM1019 .S84 2015,2015,understanding and facilitating difficult dialogues on race / Race talk and the conspiracy of silence :,"Sue, Derald Wing",X031708945,BOOK,3/11/15,6/5/17,CHECKEDOUT,1,3,0,1,4
5587208,2,ALDERMAN,STACKS,HM1023 .J3 S25 2011,2011,"""in'y?"" de yomitoku ""Nihonjin"" / Nihonjin wa naze otonashii? :","Sakaki, Hirobumi,",X030875539,BOOK,4/12/12,1/1/00,STACKS,0,0,0,1,0
4637623,2,ALDERMAN,STACKS,HM1025 .F69 2007,2007,The obituary as collective memory /,"Fowler, Bridget,",X030255296,BOOK,10/9/07,10/13/14,STACKS,1,0,2,1,9
4409380,2,ALDERMAN,STACKS,HM1025 .M67 2006,2006,the hidden story of how an international social science was created / The making of modern social psychology :,"Moscovici, Serge.",X004834237,BOOK,10/23/06,4/5/18,CHECKEDOUT,1,2,1,1,3
7094279,2,ALDERMAN,STACKS,HM1025 .Y87 2017,2017,"partitions, borders, repetition / The future life of trauma :","Yusin, Jennifer,",X031805833,BOOK,7/5/17,7/26/17,STACKS,1,1,0,1,2
3938463,2,ALDERMAN,STACKS,HM1027 .A78 P76 2003,2003,Progress in Asian social psychology : conceptual and empirical contributions /,,X004632113,BOOK,4/29/03,12/21/05,STACKS,0,0,0,1,7
5311814,2,ALDERMAN,STACKS,HM1027 .C5 G86 2010,2010,she hui zhuan xing de shi jiao / Zhongguo qing gan wen ming bian qian 60 nian :,"Guo, Jingping.",X030950633,BOOK,3/19/11,1/1/00,STACKS,0,0,0,1,0
6138595,2,ALDERMAN,STACKS,HM1027 .C5 Y364 2013,2013,Research on social mentality in contemporary China / Dang dai Zhongguo she hui xin tai yan jiu =,"Yang, Yiyin.",X031615291,BOOK,10/9/13,1/1/00,STACKS,0,0,0,1,0
7264160,2,ALDERMAN,STACKS,HM1027 .G7 T46 2017,2017,honour among the Early Modern English elite / If I lose mine honour I lose myself :,"Thomas, Courtney Erin,",X031817673,BOOK,10/18/17,4/10/18,CHECKEDOUT,1,5,0,1,6
4173122,2,ALDERMAN,STACKS,HM1027 .J3 O46 1984,1984,Moratoriamu ningen no jidai /,"Okonogi, Keigo,",X004824084,BOOK,11/15/04,9/8/09,STACKS,0,0,1,1,0
6141192,2,ALDERMAN,STACKS,HM1027 .K6 C48 2013,2013,Han'gugin ?n chig?m ?tt?n ma?m i kop'?n'ga / H?gi sahoe :,"Chu, Ch'ang-yun,",X031581072,BOOK,10/9/13,1/1/00,STACKS,0,0,0,1,0
5842269,2,ALDERMAN,STACKS,HM1027 .K6 K57 2010,2010,py?rang kk?t e s?n Han'gugin ?i saeroun h?imang ch'atki / Puran ch?ngp'ok sahoe :,"Kim, T'ae-hy?ng,",X031609130,BOOK,11/28/12,1/1/00,STACKS,0,0,0,1,0
6289085,2,ALDERMAN,STACKS,HM1027 .P7 W6813 2013,2013,"memory of the Nazi camps in Poland, 1944-1950 / Arrested mourning :","Wóycicka, Zofia,",X031646204,BOOK,6/19/14,2/28/18,STACKS,1,4,0,1,5
7311568,2,ALDERMAN,STACKS,HM1027 .U6 B47 2018,2018,American nightmares : social problems in an anxious world /,"Best, Joel,",X031810251,BOOK,12/6/17,1/4/18,STACKS,1,0,0,1,1
4008577,2,ALDERMAN,STACKS,HM1027 .U6 G74 2004,2004,The disappearance of the social in American social psychology /,"Greenwood, John D.",X004741554,BOOK,2/17/04,4/16/16,STACKS,1,1,0,1,4
4786948,2,ALDERMAN,STACKS,HM1027 .U6 K82 2008,2008,Cultural movements and collective memory : Christopher Columbus and the rewriting of the national origin myth /,"Kubal, Timothy.",X030466269,BOOK,10/28/08,5/12/18,CHECKEDOUT,0,11,0,1,15
5266032,2,ALDERMAN,STACKS,HM1027 .U6 P83 2010,2010,"Public memory, race, and ethnicity /",,X030744051,BOOK,12/21/10,6/22/18,STACKS,4,2,4,1,6
5508365,2 17,ALDERMAN,STACKS,HM1027 .U6 S38 2011,2011,atrocities and the law / American memories :,"Savelsberg, Joachim J.,",X031187116,BOOK,1/25/12,12/2/14,STACKS,1,9,4,1,10
4671497,2,ALDERMAN,STACKS,HM1027 .U6 S74 2007,2007,Ordinary affects /,"Stewart, Kathleen,",X030255538,BOOK,12/4/07,6/11/18,FA-RESV,11,6,2,1,33
5207072,2,ALDERMAN,STACKS,HM1031 .A76 S35 2010,2010,The scientist and the humanist : a festschrift in honor of Elliot Aronson /,,X030782472,BOOK,8/25/10,1/1/00,STACKS,0,0,2,1,0
3524156,2,ALDERMAN,STACKS,HM1031 .L56 K49 2000,2000,Alfred Lindesmith as a public intellectual / Confronting the drug control establishment :,"Keys, David Patrick,",X004395746,BOOK,4/11/00,12/7/02,STACKS,0,0,0,1,1
4021710,2 3,ALDERMAN,STACKS,HM1031 .M55 B57 2004,2004,the life and legacy of Stanley Milgram / The man who shocked the world :,"Blass, Thomas.",X004744399,BOOK,4/13/04,10/24/18,CHECKEDOUT,1,11,0,1,20
4021710,2 3,CLEMONS,BY-REQUEST,HM1031 .M55 B57 2004,2004,the life and legacy of Stanley Milgram / The man who shocked the world :,"Blass, Thomas.",X004790052,BOOK,7/1/04,4/21/15,BY-REQUEST,1,0,0,1,1
6562466,2,ALDERMAN,STACKS,HM1031 .M89 N67 2015,2015,"Norms, groups, conflict, and social change : rediscovering Muzafer Sherif's psychology /",,X031706469,BOOK,5/20/15,1/1/00,STACKS,0,0,0,1,0
2455563,2,ALDERMAN,STACKS,HM1033 .A32 1992 v.1,1992,Bu??th f? ?ilm al-nafs al-ijtim??? wa-al-shakh??yah /,"?Abd All?h, Mu?tazz Sayyid.",X004259405,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,0
4604405,2,ALDERMAN,STACKS,HM1033 .A33 2007,2007,Self and social change /,"Adams, Matthew.",X004832753,BOOK,6/27/07,5/14/12,STACKS,1,2,0,1,14
3998019,2,ALDERMAN,STACKS,HM1033 .A64 2004,2004,Applied social psychology /,,X004743049,BOOK,1/5/04,1/22/18,CHECKEDOUT,0,15,3,1,20
3938448,2,ALDERMAN,STACKS,HM1033 .A66 2003,2003,Applying social psychology /,,X004632081,BOOK,4/29/03,5/18/12,STACKS,1,3,3,1,22
7368989,2,ALDERMAN,STACKS,HM1033 .A86 2018,2018,Atlas of moral psychology /,,X031841276,BOOK,2/28/18,3/13/18,STACKS,0,0,0,1,0
4606945,2,ALDERMAN,STACKS,HM1033 .C34 2007,2007,The Cambridge handbook of sociocultural psychology /,,X030260721,BOOK,7/10/07,9/11/14,STACKS,1,1,1,1,40
7602198,2,ALDERMAN,STACKS,HM1033 .C4 2018,2018,the science of complex contagions / How behavior spreads :,"Centola, Damon",X031840200,BOOK,6/20/18,7/14/18,CHECKEDOUT,1,0,0,1,1
6229717,2,ALDERMAN,STACKS,HM1033 .C615 2014,2014,broadening our understanding of social and evolutionary influences / Culture reexamined :,,X031629630,BOOK,3/19/14,1/1/00,STACKS,0,0,0,1,0
5289427,2,ALDERMAN,STACKS,HM1033 .C62 2011,2011,The collective memory reader /,,X030823610,BOOK,2/23/11,8/21/17,CHECKEDOUT,23,9,6,1,38
4673466,2,ALDERMAN,STACKS,HM1033 .C663 2007,2007,Contested individualization : debates about contemporary personhood /,,X030256030,BOOK,12/14/07,3/17/11,STACKS,0,0,0,1,4
6642273,2,ALDERMAN,STACKS,HM1033 .C748 2015,2015,a very short introduction / Social psychology :,"Crisp, Richard J.,",X031733754,BOOK,11/30/15,1/3/17,STACKS,1,0,0,1,1
5743363,2,ALDERMAN,STACKS,HM1033 .C8495 2012,2012,tools for evidence-based practice with diverse populations / Cultural adaptations :,,X030843594,BOOK,8/22/12,8/29/12,STACKS,0,0,0,1,0
3543837,2,ALDERMAN,STACKS,HM1033 .C95 2000,2000,"using the lessons of Bernard and Darwin to understand the what, how, and why of our behavior / The things we do :","Cziko, Gary.",X004400660,BOOK,6/20/00,1/22/09,STACKS,0,0,0,1,56
6436745,2,ALDERMAN,STACKS,HM1033 .D45 2015,2015,Social psychology /,"DeLamater, John D.,",X031652830,BOOK,12/1/14,8/21/18,STACKS,2,0,1,1,2
6231486,2,ALDERMAN,STACKS,HM1033 .D65 2014,2014,Doing emotions history /,,X031627764,BOOK,3/26/14,8/7/15,STACKS,2,0,0,1,2
6368852,2,ALDERMAN,STACKS,HM1033 .D83 2014,2014,Dual-process theories of the social mind /,,X031656260,BOOK,7/23/14,12/9/16,STACKS,2,4,0,1,6
5602644,2,ALDERMAN,STACKS,HM1033 .E535 2012,2012,a relational approach to emotions / Emotions matter :,,X030960447,BOOK,5/2/12,5/29/12,STACKS,1,0,0,1,1
6687138,2,ALDERMAN,STACKS,HM1033 .E93 2016,2016,Excavating memory : sites of remembering and forgetting /,,X031734401,BOOK,2/10/16,10/10/16,STACKS,1,0,0,1,1
3990174,2,ALDERMAN,STACKS,HM1033 .F34 2003,2003,empowering acceptance of our uniqueness / Creating cultural motifs against terrorism :,"Feeney, Don J.,",X004707118,BOOK,11/18/03,9/19/07,STACKS,0,0,1,1,12
6635140,2,ALDERMAN,STACKS,HM1033 .F56 2015,2015,the second generation / Memory work :,"Fischer, Nina,",X031733355,BOOK,10/28/15,1/16/17,CHECKEDOUT,2,2,0,1,4
4230701,2,ALDERMAN,STACKS,HM1033 .F73 2004,2004,Blueprint for a sane society /,"Frankl, George,",X004861941,BOOK,3/24/05,5/11/11,STACKS,0,0,0,1,2
3975946,2,ALDERMAN,STACKS,HM1033 .F87 2003,2003,Therapy culture : cultivating vulnerability in an uncertain age /,"Furedi, Frank,",X004734249,BOOK,10/20/03,4/17/11,STACKS,0,0,4,1,24
3720518,2,ALDERMAN,STACKS,HM1033 .G47 2001,2001,Social construction in context /,"Gergen, Kenneth J.",X006113179,BOOK,5/23/01,3/18/18,CHECKEDOUT,1,22,4,1,36
4874768,2,ALDERMAN,STACKS,HM1033 .G47 2009,2009,An invitation to social construction /,"Gergen, Kenneth J.",X030466793,BOOK,5/5/09,1/11/16,STACKS,1,5,0,1,7
5723195,2,ALDERMAN,STACKS,HM1033 .G473 2012,2012,Playing with purpose : adventures in performative social science /,"Gergen, Mary M.",X031213932,BOOK,8/1/12,8/8/12,STACKS,0,0,0,1,0
3511641,2 3 14,ALDERMAN,STACKS,HM1033 .G53 2000,2000,how little things can make a big difference / The Tipping point :,"Gladwell, Malcolm,",X004415054,BOOK,6/30/00,8/9/17,STACKS,15,20,11,1,123
3511641,2 3 14,ALDERMAN,STACKS,HM1033 .G53 2000,2000,how little things can make a big difference / The Tipping point :,"Gladwell, Malcolm,",X031833565,BOOK,3/3/00,9/28/18,STACKS,15,20,18,1,158
4291427,2 3 14,ALDERMAN,STACKS,HM1033 .G53 2002,2002,how little things can make a big difference / The tipping point :,"Gladwell, Malcolm,",X004917304,BOOK,9/8/05,10/8/18,CHECKEDOUT,11,31,2,1,97
4291427,2 3 14,ALDERMAN,STACKS,HM1033 .G53 2002,2002,how little things can make a big difference / The tipping point :,"Gladwell, Malcolm,",X030549193,BOOK,3/19/09,1/24/18,STACKS,16,26,4,1,56
4291427,2 3 14,CLEMONS,STACKS,HM1033 .G53 2002,2002,how little things can make a big difference / The tipping point :,"Gladwell, Malcolm,",X030237491,BOOK,6/1/07,1/8/15,STACKS,9,4,1,1,47
5422129,2,ALDERMAN,STACKS,HM1033 .G545 2011,2011,contesting remembrance in a transnational age / Global memoryscapes :,,X030947340,BOOK,10/12/11,10/17/11,STACKS,0,0,2,1,1
6755254,2,ALDERMAN,STACKS,HM1033 .G84 2016,2016,How to rethink human behavior : a practical guide to social contextual analysis /,"Guérin, Bernard, ",X031792349,BOOK,6/17/16,8/16/16,STACKS,0,0,1,1,0
3836424,2,ALDERMAN,STACKS,HM1033 .H35 2002,2002,"Beyond relativism : Raymond Boudon, cognitive rationality, and critical realism /","Hamlin, Cynthia Lins,",X004605738,BOOK,5/14/02,11/21/11,STACKS,0,0,2,1,9
6691525,2,ALDERMAN,STACKS,HM1033 .H3556 2016,2016,"Handbook of methodological approaches to community-based research : qualitative, quantitative, and mixed methods /",,X031734646,BOOK,2/17/16,5/14/18,CHECKEDOUT,2,3,0,1,5
4463614,2 13,ALDERMAN,STACKS,HM1033 .H43 2007,2007,Made to stick : why some ideas survive and others die /,"Heath, Chip.",X030007512,BOOK,2/1/07,10/15/18,CLEM-RESV,37,24,3,1,94
5710903,2,ALDERMAN,STACKS,HM1033 .H455 2012,2012,"understanding the pathways of experience / Selves, societies, and emotions :","Henricks, Thomas S.",X031215627,BOOK,6/27/12,5/2/16,STACKS,2,5,0,1,7
4224643,2,ALDERMAN,STACKS,HM1033 .H53 2005,2005,Unfolding social constructionism /,"Hibberd, Fiona J.",X004859794,BOOK,4/14/05,6/15/12,STACKS,1,0,1,1,4
5311220,2,ALDERMAN,STACKS,HM1033 .H72 2011,2011,"a gender lens on social psychology / Gendered situations, gendered selves :","Hollander, Jocelyn A.",X030817098,BOOK,3/16/11,6/15/12,STACKS,1,0,1,1,6
